 Eloss (eV)  Int (a.u.)  Int Err (a.u.)
   3.302842       39.88        0.364600
   3.312485       39.56        0.363135
   3.322128       43.36        0.380175
   3.331772       38.72        0.359258
   3.341415       35.80        0.345447
   3.351058       39.68        0.363685
   3.360702       37.64        0.354213
   3.370345       39.48        0.362767
   3.379988       39.64        0.363501
   3.389632       46.52        0.393785
   3.399275       46.16        0.392258
   3.408918       40.00        0.365148
   3.418562       40.56        0.367696
   3.428205       38.20        0.356838
   3.437848       43.28        0.379825
   3.447492       50.12        0.408738
   3.457135       47.08        0.396148
   3.466778       45.68        0.390214
   3.476422       39.72        0.363868
   3.486065       40.16        0.365878
   3.495708       45.00        0.387298
   3.505352       43.32        0.380000
   3.514995       33.60        0.334664
   3.524638       43.24        0.379649
   3.534282       43.68        0.381576
   3.543925       40.72        0.368420
   3.553568       40.96        0.369504
   3.563212       35.32        0.343123
   3.572855       41.84        0.373452
   3.582498       45.76        0.390555
   3.592142       37.84        0.355153
   3.601785       37.48        0.353459
   3.611428       42.68        0.377183
   3.621072       40.08        0.365513
   3.630715       36.44        0.348521
   3.640358       41.60        0.372380
   3.650002       37.60        0.354024
   3.659645       30.44        0.318538
   3.669288       35.60        0.344480
   3.678932       29.36        0.312836
   3.688575       28.28        0.307029
   3.698218       39.60        0.363318
   3.707862       40.64        0.368058
   3.717505       39.68        0.363685
   3.727148       35.96        0.346218
   3.736792       33.12        0.332265
   3.746435       34.00        0.336650
   3.756078       34.56        0.339411
   3.765722       35.00        0.341565
   3.775365       32.20        0.327618
   3.785008       31.68        0.324962
   3.794652       33.00        0.331662
   3.804295       31.88        0.325986
   3.813938       36.04        0.346603
   3.823582       27.68        0.303754
   3.833225       23.60        0.280476
   3.842868       29.68        0.314537
   3.852512       29.32        0.312623
   3.862155       29.68        0.314537
   3.871798       29.32        0.312623
   3.881442       26.88        0.299333
   3.891085       29.92        0.315806
   3.900728       29.08        0.311341
   3.910372       27.68        0.303754
   3.920015       29.00        0.310913
   3.929658       26.20        0.295522
   3.939302       25.68        0.292575
   3.948945       34.84        0.340783
   3.958588       32.60        0.329646
   3.968232       24.88        0.287981
   3.977875       22.88        0.276164
   3.987518       23.12        0.277609
   3.997162       27.36        0.301993
   4.006805       23.84        0.281898
   4.016448       27.96        0.305287
   4.026092       24.92        0.288213
   4.035735       22.04        0.271047
   4.045378       27.68        0.303754
   4.055022       27.88        0.304850
   4.064665       22.52        0.273983
   4.074308       22.92        0.276405
   4.083952       22.64        0.274712
   4.093595       26.16        0.295296
   4.103238       27.08        0.300444
   4.112882       17.28        0.240000
   4.122525       16.48        0.234379
   4.132168       20.56        0.261789
   4.141812       21.56        0.268080
   4.151455       20.32        0.260256
   4.161098       17.32        0.240278
   4.170742       17.12        0.238886
   4.180385       19.68        0.256125
   4.190028       18.76        0.250067
   4.199672       19.24        0.253246
   4.209315       19.32        0.253772
   4.218958       20.80        0.263312
   4.228602       19.08        0.252190
   4.238245       18.24        0.246577
   4.247888       16.64        0.235514
   4.257532       17.36        0.240555
   4.267175       20.56        0.261789
   4.276818       21.00        0.264575
   4.286462       21.00        0.264575
   4.296105       26.04        0.294618
   4.305748       25.52        0.291662
   4.315392       18.08        0.245493
   4.325035       16.12        0.231805
   4.334678       19.24        0.253246
   4.344322       15.96        0.230651
   4.353965       14.24        0.217868
   4.363608       16.56        0.234947
   4.373252       19.24        0.253246
   4.382895       18.20        0.246306
   4.392538       16.56        0.234947
   4.402182       19.24        0.253246
   4.411825       17.64        0.242487
   4.421468       18.92        0.251131
   4.431112       21.44        0.267333
   4.440755       19.88        0.257423
   4.450398       20.12        0.258972
   4.460042       18.76        0.250067
   4.469685       18.68        0.249533
   4.479328       16.64        0.235514
   4.488972       14.56        0.220303
   4.498615       17.80        0.243584
   4.508258       20.56        0.261789
   4.517902       19.32        0.253772
   4.527545       18.56        0.248730
   4.537188       16.76        0.236361
   4.546832       13.32        0.210713
   4.556475       13.12        0.209125
   4.566118       13.44        0.211660
   4.575762       13.56        0.212603
   4.585405       16.24        0.232666
   4.595048       12.96        0.207846
   4.604692       12.36        0.202978
   4.614335       13.32        0.210713
   4.623978       17.60        0.242212
   4.633622       18.64        0.249266
   4.643265       17.68        0.242762
   4.652908       17.32        0.240278
   4.662552       12.64        0.205264
   4.672195       10.56        0.187617
   4.681838       13.80        0.214476
   4.691482       16.00        0.230940
   4.701125       14.88        0.222711
   4.710768       14.56        0.220303
   4.720412       15.56        0.227743
   4.730055       14.32        0.218480
   4.739698       15.80        0.229492
   4.749342       12.40        0.203306
   4.758985        9.12        0.174356
   4.768628       10.00        0.182574
   4.778272       10.56        0.187617
   4.787915       12.12        0.200998
   4.797558       16.36        0.233524
   4.807202       12.84        0.206882
   4.816845       10.24        0.184752
   4.826488        8.08        0.164114
   4.836132        9.48        0.177764
   4.845775       15.80        0.229492
   4.855418       14.08        0.216641
   4.865062        9.88        0.181475
   4.874705       12.92        0.207525
   4.884348       10.96        0.191137
   4.893992        7.00        0.152753
   4.903635        8.68        0.170098
   4.913278       10.00        0.182574
   4.922922       10.56        0.187617
   4.932565        9.32        0.176257
   4.942208       10.24        0.184752
   4.951852        9.20        0.175119
   4.961495        9.24        0.175499
   4.971138        9.32        0.176257
   4.980782       11.36        0.194594
   4.990425       10.64        0.188326
   5.000068       10.80        0.189737
   5.009712        9.64        0.179258
   5.019355        7.56        0.158745
   5.028998        9.68        0.179629
   5.038642       11.00        0.191485
   5.048285        9.88        0.181475
   5.057928        4.52        0.122746
   5.067572        7.16        0.154488
   5.077215       10.32        0.185472
   5.086858       12.36        0.202978
   5.096502       11.08        0.192180
   5.106145        8.56        0.168918
   5.115788        7.32        0.156205
   5.125432        6.56        0.147874
   5.135075        9.24        0.175499
   5.144718       12.12        0.200998
   5.154362        7.96        0.162891
   5.164005        5.68        0.137598
   5.173648        8.68        0.170098
   5.183292       10.56        0.187617
   5.192935        7.64        0.159583
   5.202578        4.44        0.121655
   5.212222        5.12        0.130639
   5.221865        6.00        0.141421
   5.231508        7.68        0.160000
   5.241152       11.24        0.193563
   5.250795       10.20        0.184391
   5.260438        6.88        0.151438
   5.270082        9.36        0.176635
   5.279725        8.08        0.164114
   5.289368        6.12        0.142829
   5.299012        5.88        0.140000
   5.308655        5.00        0.129099
   5.318298        6.12        0.142829
   5.327942        6.44        0.146515
   5.337585        7.12        0.154056
   5.347228        5.20        0.131656
   5.356872        5.80        0.139044
   5.366515        8.00        0.163299
   5.376158        7.44        0.157480
   5.385802        8.12        0.164520
   5.395445        9.00        0.173205
   5.405088        7.88        0.162070
   5.414732        5.88        0.140000
   5.424375        7.80        0.161245
   5.434018        9.44        0.177388
   5.443662        7.88        0.162070
   5.453305        6.44        0.146515
   5.462948        4.32        0.120000
   5.472592        4.12        0.117189
   5.482235        6.12        0.142829
   5.491878        9.24        0.175499
   5.501522        8.20        0.165328
   5.511165        6.00        0.141421
   5.520808        5.44        0.134660
   5.530452        6.68        0.149220
   5.540095        7.44        0.157480
   5.549738        5.88        0.140000
   5.559382        4.44        0.121655
   5.569025        4.56        0.123288
   5.578668        6.68        0.149220
   5.588312        7.44        0.157480
   5.597955        7.56        0.158745
   5.607598        6.88        0.151438
   5.617242        5.44        0.134660
   5.626885        7.80        0.161245
   5.636528        8.32        0.166533
   5.646172        4.20        0.118322
   5.655815        4.24        0.118884
   5.665458        6.56        0.147874
   5.675102        8.68        0.170098
   5.684745        9.44        0.177388
   5.694388        4.52        0.122746
   5.704032        3.80        0.112546
   5.713675        8.24        0.165731
   5.723318        6.64        0.148773
   5.732962        5.12        0.130639
   5.742605        4.32        0.120000
   5.752248        6.36        0.145602
   5.761892        7.32        0.156205
   5.771535        7.12        0.154056
   5.781178        6.32        0.145144
   5.790822        5.56        0.136137
   5.800465        6.56        0.147874
   5.810108        5.88        0.140000
   5.819752        5.56        0.136137
   5.829395        7.12        0.154056
   5.839038        5.20        0.131656
   5.848682        4.12        0.117189
   5.858325        7.24        0.155349
   5.867968        7.88        0.162070
   5.877612        4.20        0.118322
   5.887255        0.88        0.054160
   5.896898        1.12        0.061101
   5.906542        5.36        0.133666
   5.916185        8.56        0.168918
   5.925828        6.20        0.143759
   5.935472        4.56        0.123288
   5.945115        6.68        0.149220
   5.954758        6.88        0.151438
   5.964402        7.12        0.154056
   5.974045        6.32        0.145144
   5.983688        3.88        0.113725
   5.993332        3.56        0.108934
   6.002975        6.80        0.150555
   6.012618        6.76        0.150111
   6.022262        3.88        0.113725
   6.031905        3.00        0.100000
   6.041548        6.92        0.151877
   6.051192        4.96        0.128582
   6.060835        5.48        0.135154
   6.070478        6.76        0.150111
   6.080122        3.88        0.113725
   6.089765        3.00        0.100000
   6.099408        3.00        0.100000
   6.109052        5.24        0.132162
   6.118695        7.56        0.158745
   6.128338        5.76        0.138564
   6.137982        4.56        0.123288
   6.147625        5.00        0.129099
   6.157268        5.00        0.129099
   6.166912        3.32        0.105198
   6.176555        3.12        0.101980
   6.186198        5.68        0.137598
   6.195842        5.32        0.133167
   6.205485        4.00        0.115470
   6.215128        4.56        0.123288
   6.224772        3.88        0.113725
   6.234415        1.88        0.079162
   6.244058        3.24        0.103923
   6.253702        4.44        0.121655
   6.263345        4.56        0.123288
   6.272988        4.44        0.121655
   6.282632        2.88        0.097980
   6.292275        2.00        0.081650
   6.301918        2.00        0.081650
   6.311562        3.12        0.101980
   6.321205        2.88        0.097980
   6.330848        3.68        0.110755
   6.340492        3.88        0.113725
   6.350135        4.12        0.117189
   6.359778        5.00        0.129099
   6.369422        5.56        0.136137
   6.379065        6.00        0.141421
   6.388708        3.20        0.103280
   6.398352        2.12        0.084063
   6.407995        4.12        0.117189
   6.417638        4.44        0.121655
   6.427282        3.44        0.107083
   6.436925        4.12        0.117189
   6.446568        3.88        0.113725
   6.456212        1.88        0.079162
   6.465855        3.80        0.112546
   6.475498        3.76        0.111952
   6.485142        3.12        0.101980
   6.494785        4.56        0.123288
   6.504428        5.56        0.136137
   6.514072        5.44        0.134660
   6.523715        5.00        0.129099
   6.533358        3.88        0.113725
   6.543002        5.80        0.139044
   6.552645        6.32        0.145144
   6.562288        3.32        0.105198
   6.571932        3.12        0.101980
   6.581575        2.88        0.097980
   6.591218        3.12        0.101980
   6.600862        2.88        0.097980
   6.610505        4.24        0.118884
   6.620148        4.88        0.127541
   6.629792        4.00        0.115470
   6.639435        2.32        0.087939
   6.649078        2.12        0.084063
   6.658722        3.00        0.100000
   6.668365        4.12        0.117189
   6.678008        2.20        0.085635
   6.687652        0.56        0.043205
   6.697295        1.56        0.072111
   6.706938        1.44        0.069282
   6.716582        1.56        0.072111
   6.726225        0.88        0.054160
   6.735868        1.68        0.074833
   6.745512        3.56        0.108934
   6.755155        2.32        0.087939
   6.764798        2.68        0.094516
   6.774442        4.00        0.115470
   6.784085        3.44        0.107083
   6.793728        3.56        0.108934
   6.803372        3.44        0.107083
   6.813015        4.12        0.117189
   6.822658        2.76        0.095917
   6.832302        1.56        0.072111
   6.841945        3.68        0.110755
   6.851588        4.44        0.121655
   6.861232        2.32        0.087939
   6.870875        2.68        0.094516
   6.880518        2.88        0.097980
   6.890162        2.00        0.081650
   6.899805        4.24        0.118884
   6.909448        4.88        0.127541
   6.919092        3.44        0.107083
   6.928735        1.32        0.066332
   6.938378        2.24        0.086410
   6.948022        2.32        0.087939
   6.957665        2.12        0.084063
   6.967308        3.00        0.100000
   6.976952        2.44        0.090185
   6.986595        2.00        0.081650
   6.996238        2.56        0.092376
   7.005882        4.12        0.117189
   7.015525        4.44        0.121655
   7.025168        2.32        0.087939
   7.034812        2.12        0.084063
   7.044455        3.56        0.108934
   7.054098        2.32        0.087939
   7.063742        1.56        0.072111
   7.073385        3.68        0.110755
   7.083028        4.44        0.121655
   7.092672        2.32        0.087939
   7.102315        2.68        0.094516
   7.111958        1.76        0.076594
   7.121602        2.24        0.086410
   7.131245        2.32        0.087939
   7.140888        3.24        0.103923
   7.150532        3.88        0.113725
   7.160175        3.00        0.100000
   7.169818        2.44        0.090185
   7.179462        3.12        0.101980
   7.189105        3.44        0.107083
   7.198748        1.88        0.079162
   7.208392        2.12        0.084063
   7.218035        4.12        0.117189
   7.227678        3.32        0.105198
   7.237322        2.00        0.081650
   7.246965        1.44        0.069282
   7.256608        2.12        0.084063
   7.266252        2.44        0.090185
   7.275895        3.68        0.110755
   7.285538        2.76        0.095917
   7.295182        2.68        0.094516
   7.304825        2.32        0.087939
   7.314468        1.56        0.072111
   7.324112        4.80        0.126491
   7.333755        4.76        0.125963
   7.343398        1.88        0.079162
   7.353042        0.44        0.038297
   7.362685        2.80        0.096609
   7.372328        6.12        0.142829
   7.381972        4.76        0.125963
   7.391615        1.32        0.066332
   7.401258        0.56        0.043205
   7.410902        1.56        0.072111
   7.420545        2.00        0.081650
   7.430188        5.36        0.133666
   7.439832        4.64        0.124365
   7.449475        3.68        0.110755
   7.459118        3.32        0.105198
   7.468762        2.56        0.092376
   7.478405        4.12        0.117189
   7.488048        4.44        0.121655
   7.497692        2.88        0.097980
   7.507335        3.68        0.110755
   7.516978        3.88        0.113725
   7.526622        2.44        0.090185
   7.536265        1.44        0.069282
   7.545908        2.12        0.084063
   7.555552        1.88        0.079162
   7.565195        2.12        0.084063
   7.574838        1.88        0.079162
   7.584482        3.24        0.103923
   7.594125        3.32        0.105198
   7.603768        1.44        0.069282
   7.613412        2.68        0.094516
   7.623055        4.00        0.115470
   7.632698        2.32        0.087939
   7.642342        2.12        0.084063
   7.651985        1.32        0.066332
   7.661628        2.24        0.086410
   7.671272        1.76        0.076594
   7.680915        1.68        0.074833
   7.690558        1.88        0.079162
   7.700202        2.12        0.084063
   7.709845        2.44        0.090185
   7.719488        3.68        0.110755
   7.729132        4.44        0.121655
   7.738775        3.44        0.107083
   7.748418        3.56        0.108934
   7.758062        2.32        0.087939
   7.767705        2.68        0.094516
   7.777348        2.88        0.097980
   7.786992        2.00        0.081650
   7.796635        2.56        0.092376
   7.806278        3.00        0.100000
   7.815922        2.44        0.090185
   7.825565        2.00        0.081650
   7.835208        2.00        0.081650
   7.844852        2.56        0.092376
   7.854495        1.88        0.079162
   7.864138        1.56        0.072111
   7.873782        2.00        0.081650
   7.883425        3.12        0.101980
   7.893068        2.88        0.097980
   7.902712        2.56        0.092376
   7.912355        1.88        0.079162
   7.921998        2.68        0.094516
   7.931642        3.44        0.107083
   7.941285        2.44        0.090185
   7.950928        3.68        0.110755
   7.960572        2.20        0.085635
   7.970215        3.36        0.105830
   7.979858        3.76        0.111952
   7.989502        0.88        0.054160
   7.999145        0.56        0.043205
   8.008788        3.24        0.103923
   8.018432        3.88        0.113725
   8.028075        2.44        0.090185
   8.037718        2.00        0.081650
   8.047362        2.56        0.092376
   8.057005        3.00        0.100000
   8.066648        1.32        0.066332
   8.076292        1.12        0.061101
   8.085935        1.44        0.069282
   8.095578        1.56        0.072111
   8.105222        2.00        0.081650
   8.114865        3.12        0.101980
   8.124508        2.88        0.097980
   8.134152        3.12        0.101980
   8.143795        2.88        0.097980
   8.153438        1.44        0.069282
   8.163082        1.56        0.072111
   8.172725        1.44        0.069282
   8.182368        2.68        0.094516
   8.192012        1.76        0.076594
   8.201655        0.56        0.043205
   8.211298        0.44        0.038297
   8.220942        2.24        0.086410
   8.230585        2.88        0.097980
   8.240228        2.56        0.092376
   8.249872        3.00        0.100000
   8.259515        4.12        0.117189
   8.269158        3.32        0.105198
   8.278802        3.12        0.101980
   8.288445        2.32        0.087939
   8.298088        1.00        0.057735
   8.307732        1.56        0.072111
   8.317375        2.00        0.081650
   8.327018        2.00        0.081650
   8.336662        3.68        0.110755
   8.346305        3.88        0.113725
   8.355948        4.12        0.117189
   8.365592        2.76        0.095917
   8.375235        2.12        0.084063
   8.384878        3.00        0.100000
   8.394522        3.00        0.100000
   8.404165        1.88        0.079162
   8.413808        2.12        0.084063
   8.423452        1.88        0.079162
   8.433095        2.68        0.094516
   8.442738        2.88        0.097980
   8.452382        1.44        0.069282
   8.462025        1.00        0.057735
   8.471668        0.44        0.038297
   8.481312        1.12        0.061101
   8.490955        1.44        0.069282
   8.500598        2.68        0.094516
   8.510242        2.32        0.087939
   8.519885        1.56        0.072111
   8.529528        1.44        0.069282
   8.539172        2.68        0.094516
   8.548815        3.44        0.107083
   8.558458        3.00        0.100000
   8.568102        3.00        0.100000
   8.577745        2.44        0.090185
   8.587388        2.56        0.092376
   8.597032        3.00        0.100000
   8.606675        2.44        0.090185
   8.616318        2.00        0.081650
   8.625962        1.44        0.069282
   8.635605        1.56        0.072111
   8.645248        1.44        0.069282
   8.654892        0.44        0.038297
   8.664535        0.56        0.043205
   8.674178        1.56        0.072111
   8.683822        2.00        0.081650
   8.693465        2.56        0.092376
   8.703108        1.32        0.066332
   8.712752        0.56        0.043205
   8.722395        1.00        0.057735
   8.732038        2.68        0.094516
   8.741682        3.44        0.107083
   8.751325        2.44        0.090185
   8.760968        2.00        0.081650
   8.770612        2.00        0.081650
   8.780255        2.56        0.092376
   8.789898        1.88        0.079162
   8.799542        0.44        0.038297
   8.809185        0.00        0.000000
   8.818828        1.68        0.074833
   8.828472        3.56        0.108934
   8.838115        3.44        0.107083
   8.847758        1.32        0.066332
   8.857402        1.68        0.074833
   8.867045        1.88        0.079162
   8.876688        1.56        0.072111
   8.886332        2.56        0.092376
   8.895975        1.32        0.066332
   8.905618        1.68        0.074833
   8.915262        1.88        0.079162
   8.924905        1.00        0.057735
   8.934548        0.44        0.038297
   8.944192        0.56        0.043205
   8.953835        1.00        0.057735
   8.963478        2.68        0.094516
   8.973122        2.88        0.097980
   8.982765        2.00        0.081650
   8.992408        2.56        0.092376
   9.002052        1.88        0.079162
   9.011695        0.44        0.038297
   9.021338        1.12        0.061101
   9.030982        0.88        0.054160
   9.040625        0.00        0.000000
   9.050268        0.00        0.000000
   9.059912        0.00        0.000000
   9.069555        1.12        0.061101
   9.079198        1.44        0.069282
   9.088842        1.56        0.072111
   9.098485        2.00        0.081650
   9.108128        2.56        0.092376
   9.117772        3.56        0.108934
   9.127415        2.32        0.087939
   9.137058        2.68        0.094516
   9.146702        2.32        0.087939
   9.156345        1.00        0.057735
   9.165988        1.56        0.072111
   9.175632        1.44        0.069282
   9.185275        1.00        0.057735
   9.194918        0.44        0.038297
   9.204562        1.68        0.074833
   9.214205        3.00        0.100000
   9.223848        4.68        0.124900
   9.233492        2.64        0.093808
   9.243135        1.12        0.061101
   9.252778        2.56        0.092376
   9.262422        2.44        0.090185
   9.272065        2.00        0.081650
   9.281708        2.56        0.092376
   9.291352        1.88        0.079162
   9.300995        0.44        0.038297
   9.310638        0.00        0.000000
   9.320282        0.56        0.043205
   9.329925        1.00        0.057735
   9.339568        0.44        0.038297
   9.349212        1.68        0.074833
   9.358855        1.88        0.079162
   9.368498        2.68        0.094516
   9.378142        1.76        0.076594
   9.387785        1.12        0.061101
   9.397428        2.56        0.092376
   9.407072        1.88        0.079162
   9.416715        1.56        0.072111
   9.426358        3.12        0.101980
   9.436002        2.88        0.097980
   9.445645        0.88        0.054160
   9.455288        0.56        0.043205
   9.464932        3.24        0.103923
   9.474575        3.32        0.105198
   9.484218        1.44        0.069282
   9.493862        1.00        0.057735
   9.503505        1.00        0.057735
   9.513148        1.00        0.057735
   9.522792        1.00        0.057735
   9.532435        1.00        0.057735
   9.542078        1.00        0.057735
   9.551722        2.12        0.084063
   9.561365        1.32        0.066332
   9.571008        0.00        0.000000
   9.580652        0.56        0.043205
   9.590295        1.00        0.057735
   9.599938        1.56        0.072111
   9.609582        3.68        0.110755
   9.619225        3.88        0.113725
   9.628868        2.44        0.090185
   9.638512        2.56        0.092376
   9.648155        1.32        0.066332
   9.657798        0.56        0.043205
   9.667442        1.00        0.057735
   9.677085        0.44        0.038297
   9.686728        1.68        0.074833
   9.696372        2.44        0.090185
   9.706015        1.44        0.069282
   9.715658        1.00        0.057735
   9.725302        1.00        0.057735
   9.734945        2.12        0.084063
   9.744588        1.32        0.066332
   9.754232        0.00        0.000000
   9.763875        0.00        0.000000
   9.773518        0.56        0.043205
   9.783162        0.44        0.038297
   9.792805        0.56        0.043205
   9.802448        1.00        0.057735
   9.812092        1.56        0.072111
   9.821735        2.56        0.092376
   9.831378        1.32        0.066332
   9.841022        0.56        0.043205
   9.850665        1.00        0.057735
   9.860308        1.56        0.072111
   9.869952        2.00        0.081650
   9.879595        2.00        0.081650
   9.889238        1.44        0.069282
   9.898882        1.00        0.057735
   9.908525        0.44        0.038297
   9.918168        1.12        0.061101
   9.927812        0.88        0.054160
   9.937455        0.00        0.000000
   9.947098        0.00        0.000000
   9.956742        1.12        0.061101
   9.966385        1.44        0.069282
   9.976028        1.00        0.057735
   9.985672        1.56        0.072111
   9.995315        1.44        0.069282
  10.004958        1.00        0.057735
  10.014602        1.56        0.072111
  10.024245        3.12        0.101980
  10.033888        1.76        0.076594
  10.043532        0.56        0.043205
  10.053175        1.00        0.057735
  10.062818        1.00        0.057735
  10.072462        1.56        0.072111
  10.082105        1.44        0.069282
  10.091748        1.00        0.057735
  10.101392        1.56        0.072111
  10.111035        1.44        0.069282
  10.120678        1.00        0.057735
  10.130322        1.00        0.057735
  10.139965        0.44        0.038297
  10.149608        2.24        0.086410
  10.159252        2.32        0.087939
  10.168895        0.44        0.038297
  10.178538        1.12        0.061101
  10.188182        0.88        0.054160
  10.197825        0.00        0.000000
  10.207468        0.00        0.000000
  10.217112        1.68        0.074833
  10.226755        2.44        0.090185
  10.236398        2.56        0.092376
  10.246042        1.88        0.079162
  10.255685        0.44        0.038297
  10.265328        0.56        0.043205
  10.274972        1.56        0.072111
  10.284615        1.44        0.069282
  10.294258        0.44        0.038297
  10.303902        0.00        0.000000
  10.313545        1.12        0.061101
  10.323188        0.88        0.054160
  10.332832        1.68        0.074833
  10.342475        1.32        0.066332
  10.352118        1.12        0.061101
  10.361762        1.44        0.069282
  10.371405        1.00        0.057735
  10.381048        1.00        0.057735
  10.390692        0.44        0.038297
  10.400335        0.56        0.043205
  10.409978        0.44        0.038297
  10.419622        1.12        0.061101
  10.429265        1.44        0.069282
  10.438908        1.56        0.072111
  10.448552        2.00        0.081650
  10.458195        2.00        0.081650
  10.467838        1.44        0.069282
  10.477482        2.12        0.084063
  10.487125        4.12        0.117189
  10.496768        2.20        0.085635
  10.506412        1.12        0.061101
  10.516055        3.12        0.101980
  10.525698        2.32        0.087939
  10.535342        1.56        0.072111
  10.544985        1.44        0.069282
  10.554628        1.00        0.057735
  10.564272        0.44        0.038297
  10.573915        1.12        0.061101
  10.583558        0.88        0.054160
  10.593202        0.56        0.043205
  10.602845        1.00        0.057735
  10.612488        1.56        0.072111
  10.622132        0.88        0.054160
  10.631775        0.56        0.043205
  10.641418        2.12        0.084063
  10.651062        2.44        0.090185
  10.660705        1.44        0.069282
  10.670348        1.56        0.072111
  10.679992        1.44        0.069282
  10.689635        1.56        0.072111
  10.699278        0.88        0.054160
  10.708922        0.00        0.000000
  10.718565        0.56        0.043205
  10.728208        1.56        0.072111
  10.737852        0.88        0.054160
  10.747495        0.56        0.043205
  10.757138        0.44        0.038297
  10.766782        1.12        0.061101
  10.776425        2.56        0.092376
  10.786068        1.88        0.079162
  10.795712        1.00        0.057735
  10.805355        1.00        0.057735
  10.814998        1.00        0.057735
  10.824642        1.00        0.057735
  10.834285        1.00        0.057735
  10.843928        1.00        0.057735
  10.853572        1.56        0.072111
  10.863215        0.88        0.054160
  10.872858        2.24        0.086410
  10.882502        2.32        0.087939
  10.892145        1.00        0.057735
  10.901788        0.44        0.038297
  10.911432        0.00        0.000000
  10.921075        0.56        0.043205
  10.930718        0.44        0.038297
  10.940362        0.00        0.000000
  10.950005        1.12        0.061101
  10.959648        2.00        0.081650
  10.969292        0.88        0.054160
  10.978935        0.56        0.043205
  10.988578        1.56        0.072111
  10.998222        2.00        0.081650
  11.007865        0.88        0.054160
  11.017508        0.00        0.000000
  11.027152        0.00        0.000000
  11.036795        0.56        0.043205
  11.046438        1.00        0.057735
  11.056082        0.44        0.038297
  11.065725        0.56        0.043205
  11.075368        1.00        0.057735
  11.085012        0.44        0.038297
  11.094655        1.12        0.061101
  11.104298        0.88        0.054160
  11.113942        1.12        0.061101
  11.123585        0.88        0.054160
  11.133228        0.56        0.043205
  11.142872        0.44        0.038297
  11.152515        0.56        0.043205
  11.162158        1.00        0.057735
  11.171802        1.00        0.057735
  11.181445        0.44        0.038297
  11.191088        1.12        0.061101
  11.200732        0.88        0.054160
  11.210375        1.12        0.061101
  11.220018        1.44        0.069282
  11.229662        1.00        0.057735
  11.239305        1.00        0.057735
  11.248948        0.44        0.038297
  11.258592        0.56        0.043205
  11.268235        1.00        0.057735
  11.277878        1.00        0.057735
  11.287522        1.00        0.057735
  11.297165        0.44        0.038297
  11.306808        1.68        0.074833
  11.316452        1.88        0.079162
  11.326095        1.56        0.072111
  11.335738        0.88        0.054160
  11.345382        0.56        0.043205
  11.355025        1.00        0.057735
  11.364668        0.44        0.038297
  11.374312        1.68        0.074833
  11.383955        1.88        0.079162
  11.393598        1.56        0.072111
  11.403242        1.44        0.069282
  11.412885        1.00        0.057735
  11.422528        1.00        0.057735
  11.432172        0.44        0.038297
  11.441815        0.56        0.043205
  11.451458        1.00        0.057735
  11.461102        1.00        0.057735
  11.470745        0.44        0.038297
  11.480388        0.56        0.043205
  11.490032        1.56        0.072111
  11.499675        0.88        0.054160
  11.509318        0.00        0.000000
  11.518962        0.00        0.000000
  11.528605        0.00        0.000000
  11.538248        2.24        0.086410
  11.547892        4.56        0.123288
  11.557535        2.20        0.085635
  11.567178        0.56        0.043205
  11.576822        0.44        0.038297
  11.586465        0.56        0.043205
  11.596108        1.56        0.072111
  11.605752        0.88        0.054160
  11.615395        1.68        0.074833
  11.625038        1.88        0.079162
  11.634682        0.44        0.038297
  11.644325        0.56        0.043205
  11.653968        0.44        0.038297
  11.663612        0.00        0.000000
  11.673255        0.56        0.043205
  11.682898        0.44        0.038297
  11.692542        0.00        0.000000
  11.702185        0.00        0.000000
  11.711828        1.68        0.074833
  11.721472        1.88        0.079162
  11.731115        0.44        0.038297
  11.740758        1.68        0.074833
  11.750402        1.32        0.066332
  11.760045        1.12        0.061101
  11.769688        2.00        0.081650
  11.779332        0.88        0.054160
  11.788975        0.56        0.043205
  11.798618        1.56        0.072111
  11.808262        1.44        0.069282
  11.817905        0.44        0.038297
  11.827548        0.56        0.043205
  11.837192        1.00        0.057735
  11.846835        0.44        0.038297
  11.856478        1.12        0.061101
  11.866122        0.88        0.054160
  11.875765        1.68        0.074833
  11.885408        1.88        0.079162
  11.895052        1.00        0.057735
  11.904695        0.44        0.038297
  11.914338        0.00        0.000000
  11.923982        1.12        0.061101
  11.933625        1.44        0.069282
  11.943268        0.44        0.038297
  11.952912        1.12        0.061101
  11.962555        0.88        0.054160
  11.972198        0.00        0.000000
  11.981842        0.56        0.043205
  11.991485        0.44        0.038297
  12.001128        0.56        0.043205
  12.010772        1.56        0.072111
  12.020415        0.88        0.054160
  12.030058        1.68        0.074833
  12.039702        1.88        0.079162
  12.049345        2.12        0.084063
  12.058988        1.88        0.079162
  12.068632        1.00        0.057735
  12.078275        1.56        0.072111
  12.087918        0.88        0.054160
  12.097562        0.56        0.043205
  12.107205        0.44        0.038297
  12.116848        0.00        0.000000
  12.126492        0.00        0.000000
  12.136135        1.12        0.061101
  12.145778        2.00        0.081650
  12.155422        1.44        0.069282
  12.165065        0.44        0.038297
  12.174708        1.12        0.061101
  12.184352        1.44        0.069282
  12.193995        1.00        0.057735
  12.203638        1.56        0.072111
  12.213282        1.44        0.069282
  12.222925        1.00        0.057735
  12.232568        1.56        0.072111
  12.242212        1.44        0.069282
  12.251855        1.00        0.057735
  12.261498        1.00        0.057735
  12.271142        1.56        0.072111
