 Eloss (eV)  Int/Int(10Dq)
   1.006601   1.160614e-03
   1.008202   1.199496e-03
   1.009802   1.239547e-03
   1.011402   1.280798e-03
   1.013003   1.323278e-03
   1.014603   1.367019e-03
   1.016203   1.412054e-03
   1.017804   1.458414e-03
   1.019404   1.506134e-03
   1.021004   1.555248e-03
   1.022605   1.605789e-03
   1.024205   1.657794e-03
   1.025805   1.711298e-03
   1.027405   1.766338e-03
   1.029006   1.822951e-03
   1.030606   1.881176e-03
   1.032206   1.941050e-03
   1.033807   2.002614e-03
   1.035407   2.065907e-03
   1.037007   2.130971e-03
   1.038608   2.197846e-03
   1.040208   2.266575e-03
   1.041808   2.337201e-03
   1.043409   2.409767e-03
   1.045009   2.484317e-03
   1.046609   2.560897e-03
   1.048210   2.639553e-03
   1.049810   2.720331e-03
   1.051410   2.803277e-03
   1.053011   2.888441e-03
   1.054611   2.975871e-03
   1.056211   3.065616e-03
   1.057812   3.157726e-03
   1.059412   3.252252e-03
   1.061012   3.349246e-03
   1.062613   3.448760e-03
   1.064213   3.550847e-03
   1.065813   3.655562e-03
   1.067413   3.762957e-03
   1.069014   3.873090e-03
   1.070614   3.986014e-03
   1.072214   4.101789e-03
   1.073815   4.220470e-03
   1.075415   4.342115e-03
   1.077015   4.466785e-03
   1.078616   4.594537e-03
   1.080216   4.725433e-03
   1.081816   4.859532e-03
   1.083417   4.996898e-03
   1.085017   5.137591e-03
   1.086617   5.281675e-03
   1.088218   5.429213e-03
   1.089818   5.580269e-03
   1.091418   5.734909e-03
   1.093019   5.893198e-03
   1.094619   6.055201e-03
   1.096219   6.220985e-03
   1.097820   6.390618e-03
   1.099420   6.564167e-03
   1.101020   6.741701e-03
   1.102621   6.923288e-03
   1.104221   7.108999e-03
   1.105821   7.298902e-03
   1.107421   7.493069e-03
   1.109022   7.691570e-03
   1.110622   7.894476e-03
   1.112222   8.101860e-03
   1.113823   8.313793e-03
   1.115423   8.530349e-03
   1.117023   8.751600e-03
   1.118624   8.977619e-03
   1.120224   9.208481e-03
   1.121824   9.444259e-03
   1.123425   9.685028e-03
   1.125025   9.930862e-03
   1.126625   1.018184e-02
   1.128226   1.043802e-02
   1.129826   1.069950e-02
   1.131426   1.096635e-02
   1.133027   1.123863e-02
   1.134627   1.151643e-02
   1.136227   1.179982e-02
   1.137828   1.208889e-02
   1.139428   1.238369e-02
   1.141028   1.268431e-02
   1.142629   1.299083e-02
   1.144229   1.330331e-02
   1.145829   1.362184e-02
   1.147429   1.394650e-02
   1.149030   1.427734e-02
   1.150630   1.461446e-02
   1.152230   1.495792e-02
   1.153831   1.530779e-02
   1.155431   1.566416e-02
   1.157031   1.602710e-02
   1.158632   1.639667e-02
   1.160232   1.677295e-02
   1.161832   1.715601e-02
   1.163433   1.754592e-02
   1.165033   1.794276e-02
   1.166633   1.834659e-02
   1.168234   1.875749e-02
   1.169834   1.917551e-02
   1.171434   1.960073e-02
   1.173035   2.003322e-02
   1.174635   2.047304e-02
   1.176235   2.092025e-02
   1.177836   2.137492e-02
   1.179436   2.183712e-02
   1.181036   2.230690e-02
   1.182637   2.278432e-02
   1.184237   2.326945e-02
   1.185837   2.376234e-02
   1.187437   2.426305e-02
   1.189038   2.477163e-02
   1.190638   2.528815e-02
   1.192238   2.581264e-02
   1.193839   2.634516e-02
   1.195439   2.688577e-02
   1.197039   2.743450e-02
   1.198640   2.799141e-02
   1.200240   2.855654e-02
   1.201840   2.912994e-02
   1.203441   2.971163e-02
   1.205041   3.030167e-02
   1.206641   3.090009e-02
   1.208242   3.150692e-02
   1.209842   3.212219e-02
   1.211442   3.274595e-02
   1.213043   3.337821e-02
   1.214643   3.401900e-02
   1.216243   3.466835e-02
   1.217844   3.532627e-02
   1.219444   3.599280e-02
   1.221044   3.666794e-02
   1.222645   3.735170e-02
   1.224245   3.804411e-02
   1.225845   3.874516e-02
   1.227445   3.945487e-02
   1.229046   4.017324e-02
   1.230646   4.090027e-02
   1.232246   4.163597e-02
   1.233847   4.238031e-02
   1.235447   4.313330e-02
   1.237047   4.389493e-02
   1.238648   4.466518e-02
   1.240248   4.544403e-02
   1.241848   4.623148e-02
   1.243449   4.702748e-02
   1.245049   4.783203e-02
   1.246649   4.864508e-02
   1.248250   4.946661e-02
   1.249850   5.029657e-02
   1.251450   5.113494e-02
   1.253051   5.198167e-02
   1.254651   5.283671e-02
   1.256251   5.370001e-02
   1.257852   5.457152e-02
   1.259452   5.545118e-02
   1.261052   5.633894e-02
   1.262653   5.723472e-02
   1.264253   5.813847e-02
   1.265853   5.905010e-02
   1.267453   5.996955e-02
   1.269054   6.089674e-02
   1.270654   6.183159e-02
