 Eloss (eV)  Int/Int(10Dq)
   0.897780   3.727931e-01
   0.899380   3.773615e-01
   0.900980   3.818879e-01
   0.902581   3.863696e-01
   0.904181   3.908038e-01
   0.905781   3.951876e-01
   0.907381   3.995182e-01
   0.908982   4.037928e-01
   0.910582   4.080086e-01
   0.912182   4.121627e-01
   0.913783   4.162525e-01
   0.915383   4.202752e-01
   0.916983   4.242280e-01
   0.918584   4.281083e-01
   0.920184   4.319134e-01
   0.921784   4.356407e-01
   0.923385   4.392876e-01
   0.924985   4.428516e-01
   0.926585   4.463301e-01
   0.928186   4.497207e-01
   0.929786   4.530209e-01
   0.931386   4.562284e-01
   0.932987   4.593410e-01
   0.934587   4.623563e-01
   0.936187   4.652721e-01
   0.937788   4.680865e-01
   0.939388   4.707971e-01
   0.940988   4.734022e-01
   0.942589   4.758997e-01
   0.944189   4.782879e-01
   0.945789   4.805649e-01
   0.947389   4.827290e-01
   0.948990   4.847786e-01
   0.950590   4.867123e-01
   0.952190   4.885284e-01
   0.953791   4.902257e-01
   0.955391   4.918029e-01
   0.956991   4.932587e-01
   0.958592   4.945921e-01
   0.960192   4.958021e-01
   0.961792   4.968877e-01
   0.963393   4.978481e-01
   0.964993   4.986826e-01
   0.966593   4.993905e-01
   0.968194   4.999712e-01
   0.969794   5.004245e-01
   0.971394   5.007498e-01
   0.972995   5.009469e-01
   0.974595   5.010158e-01
   0.976195   5.009562e-01
   0.977796   5.007684e-01
   0.979396   5.004524e-01
   0.980996   5.000084e-01
   0.982597   4.994369e-01
   0.984197   4.987382e-01
   0.985797   4.979129e-01
   0.987397   4.969616e-01
   0.988998   4.958851e-01
   0.990598   4.946841e-01
   0.992198   4.933597e-01
   0.993799   4.919127e-01
   0.995399   4.903443e-01
   0.996999   4.886556e-01
   0.998600   4.868481e-01
   1.000200   4.849229e-01
   1.001800   4.828816e-01
   1.003401   4.807258e-01
   1.005001   4.784569e-01
   1.006601   4.760768e-01
   1.008202   4.735871e-01
   1.009802   4.709898e-01
   1.011402   4.682867e-01
   1.013003   4.654799e-01
   1.014603   4.625713e-01
   1.016203   4.595631e-01
   1.017804   4.564576e-01
   1.019404   4.532569e-01
   1.021004   4.499633e-01
   1.022605   4.465792e-01
   1.024205   4.431070e-01
   1.025805   4.395492e-01
   1.027405   4.359082e-01
   1.029006   4.321866e-01
   1.030606   4.283871e-01
   1.032206   4.245121e-01
   1.033807   4.205645e-01
   1.035407   4.165468e-01
   1.037007   4.124618e-01
   1.038608   4.083122e-01
   1.040208   4.041008e-01
   1.041808   3.998304e-01
   1.043409   3.955038e-01
   1.045009   3.911237e-01
   1.046609   3.866931e-01
   1.048210   3.822147e-01
   1.049810   3.776914e-01
   1.051410   3.731261e-01
   1.053011   3.685214e-01
   1.054611   3.638804e-01
   1.056211   3.592057e-01
   1.057812   3.545003e-01
   1.059412   3.497669e-01
   1.061012   3.450082e-01
   1.062613   3.402271e-01
   1.064213   3.354264e-01
   1.065813   3.306086e-01
   1.067413   3.257766e-01
   1.069014   3.209329e-01
   1.070614   3.160803e-01
   1.072214   3.112212e-01
   1.073815   3.063584e-01
   1.075415   3.014943e-01
   1.077015   2.966314e-01
   1.078616   2.917722e-01
   1.080216   2.869191e-01
   1.081816   2.820743e-01
   1.083417   2.772404e-01
   1.085017   2.724195e-01
   1.086617   2.676138e-01
   1.088218   2.628256e-01
   1.089818   2.580569e-01
   1.091418   2.533098e-01
   1.093019   2.485864e-01
   1.094619   2.438885e-01
   1.096219   2.392181e-01
   1.097820   2.345770e-01
   1.099420   2.299671e-01
   1.101020   2.253899e-01
   1.102621   2.208473e-01
   1.104221   2.163408e-01
   1.105821   2.118720e-01
   1.107421   2.074423e-01
   1.109022   2.030532e-01
   1.110622   1.987060e-01
   1.112222   1.944021e-01
   1.113823   1.901427e-01
   1.115423   1.859290e-01
   1.117023   1.817621e-01
   1.118624   1.776430e-01
   1.120224   1.735728e-01
   1.121824   1.695524e-01
   1.123425   1.655827e-01
   1.125025   1.616646e-01
   1.126625   1.577987e-01
   1.128226   1.539857e-01
   1.129826   1.502265e-01
   1.131426   1.465214e-01
   1.133027   1.428711e-01
   1.134627   1.392761e-01
   1.136227   1.357367e-01
   1.137828   1.322534e-01
   1.139428   1.288265e-01
   1.141028   1.254562e-01
   1.142629   1.221428e-01
   1.144229   1.188865e-01
   1.145829   1.156873e-01
   1.147429   1.125453e-01
   1.149030   1.094607e-01
   1.150630   1.064333e-01
   1.152230   1.034631e-01
   1.153831   1.005501e-01
   1.155431   9.769399e-02
   1.157031   9.489473e-02
   1.158632   9.215206e-02
   1.160232   8.946574e-02
   1.161832   8.683547e-02
   1.163433   8.426094e-02
   1.165033   8.174180e-02
   1.166633   7.927765e-02
   1.168234   7.686809e-02
   1.169834   7.451267e-02
   1.171434   7.221092e-02
   1.173035   6.996235e-02
   1.174635   6.776642e-02
   1.176235   6.562261e-02
   1.177836   6.353034e-02
   1.179436   6.148902e-02
   1.181036   5.949804e-02
   1.182637   5.755678e-02
   1.184237   5.566459e-02
   1.185837   5.382082e-02
   1.187437   5.202479e-02
   1.189038   5.027581e-02
   1.190638   4.857318e-02
   1.192238   4.691618e-02
   1.193839   4.530411e-02
   1.195439   4.373622e-02
   1.197039   4.221177e-02
   1.198640   4.073002e-02
   1.200240   3.929022e-02
   1.201840   3.789160e-02
   1.203441   3.653341e-02
   1.205041   3.521488e-02
   1.206641   3.393524e-02
   1.208242   3.269372e-02
   1.209842   3.148955e-02
   1.211442   3.032196e-02
   1.213043   2.919019e-02
   1.214643   2.809346e-02
   1.216243   2.703101e-02
   1.217844   2.600208e-02
   1.219444   2.500590e-02
   1.221044   2.404173e-02
   1.222645   2.310881e-02
   1.224245   2.220641e-02
   1.225845   2.133378e-02
   1.227445   2.049018e-02
   1.229046   1.967491e-02
   1.230646   1.888723e-02
   1.232246   1.812644e-02
   1.233847   1.739184e-02
   1.235447   1.668273e-02
   1.237047   1.599844e-02
   1.238648   1.533829e-02
   1.240248   1.470161e-02
   1.241848   1.408774e-02
   1.243449   1.349605e-02
   1.245049   1.292590e-02
   1.246649   1.237667e-02
   1.248250   1.184773e-02
   1.249850   1.133850e-02
   1.251450   1.084837e-02
   1.253051   1.037677e-02
   1.254651   9.923127e-03
   1.256251   9.486886e-03
   1.257852   9.067500e-03
   1.259452   8.664433e-03
   1.261052   8.277162e-03
   1.262653   7.905176e-03
   1.264253   7.547972e-03
   1.265853   7.205063e-03
   1.267453   6.875970e-03
   1.269054   6.560228e-03
   1.270654   6.257381e-03
   1.272254   5.966986e-03
   1.273855   5.688609e-03
   1.275455   5.421831e-03
   1.277055   5.166239e-03
   1.278656   4.921436e-03
   1.280256   4.687031e-03
   1.281856   4.462647e-03
   1.283457   4.247917e-03
   1.285057   4.042483e-03
   1.286657   3.845998e-03
   1.288258   3.658127e-03
   1.289858   3.478541e-03
   1.291458   3.306924e-03
   1.293059   3.142968e-03
   1.294659   2.986376e-03
   1.296259   2.836859e-03
   1.297860   2.694137e-03
   1.299460   2.557941e-03
   1.301060   2.428007e-03
   1.302661   2.304083e-03
   1.304261   2.185923e-03
   1.305861   2.073292e-03
   1.307461   1.965961e-03
   1.309062   1.863708e-03
   1.310662   1.766321e-03
   1.312262   1.673594e-03
   1.313863   1.585329e-03
   1.315463   1.501334e-03
   1.317063   1.421425e-03
   1.318664   1.345425e-03
   1.320264   1.273162e-03
   1.321864   1.204471e-03
   1.323465   1.139195e-03
   1.325065   1.077180e-03
   1.326665   1.018280e-03
   1.328266   9.623543e-04
   1.329866   9.092670e-04
   1.331466   8.588882e-04
   1.333067   8.110928e-04
   1.334667   7.657609e-04
   1.336267   7.227774e-04
   1.337868   6.820318e-04
   1.339468   6.434183e-04
   1.341068   6.068355e-04
   1.342669   5.721860e-04
   1.344269   5.393767e-04
   1.345869   5.083185e-04
   1.347469   4.789259e-04
   1.349070   4.511173e-04
   1.350670   4.248146e-04
   1.352270   3.999429e-04
   1.353871   3.764309e-04
   1.355471   3.542105e-04
   1.357071   3.332162e-04
   1.358672   3.133860e-04
   1.360272   2.946605e-04
   1.361872   2.769828e-04
   1.363473   2.602990e-04
   1.365073   2.445575e-04
   1.366673   2.297090e-04
   1.368274   2.157068e-04
   1.369874   2.025063e-04
   1.371474   1.900648e-04
   1.373075   1.783421e-04
   1.374675   1.672994e-04
   1.376275   1.569004e-04
   1.377876   1.471100e-04
   1.379476   1.378952e-04
   1.381076   1.292245e-04
   1.382677   1.210679e-04
   1.384277   1.133972e-04
   1.385877   1.061852e-04
   1.387477   9.940644e-05
   1.389078   9.303659e-05
   1.390678   8.705261e-05
   1.392278   8.143264e-05
   1.393879   7.615597e-05
   1.395479   7.120297e-05
   1.397079   6.655504e-05
   1.398680   6.219459e-05
   1.400280   5.810492e-05
   1.401880   5.427027e-05
   1.403481   5.067570e-05
   1.405081   4.730709e-05
   1.406681   4.415110e-05
   1.408282   4.119509e-05
   1.409882   3.842715e-05
   1.411482   3.583600e-05
   1.413083   3.341101e-05
   1.414683   3.114214e-05
   1.416283   2.901991e-05
   1.417884   2.703537e-05
   1.419484   2.518010e-05
   1.421084   2.344613e-05
   1.422685   2.182597e-05
   1.424285   2.031257e-05
   1.425885   1.889926e-05
   1.427485   1.757978e-05
   1.429086   1.634823e-05
   1.430686   1.519906e-05
   1.432286   1.412706e-05
   1.433887   1.312729e-05
   1.435487   1.219516e-05
   1.437087   1.132631e-05
   1.438688   1.051667e-05
   1.440288   9.762401e-06
   1.441888   9.059908e-06
   1.443489   8.405812e-06
   1.445089   7.796942e-06
   1.446689   7.230322e-06
   1.448290   6.703161e-06
   1.449890   6.212844e-06
   1.451490   5.756917e-06
   1.453091   5.333081e-06
   1.454691   4.939184e-06
   1.456291   4.573207e-06
   1.457892   4.233263e-06
   1.459492   3.917585e-06
   1.461092   3.624518e-06
   1.462693   3.352516e-06
   1.464293   3.100132e-06
   1.465893   2.866013e-06
   1.467493   2.648896e-06
   1.469094   2.447600e-06
   1.470694   2.261021e-06
   1.472294   2.088130e-06
   1.473895   1.927965e-06
   1.475495   1.779629e-06
   1.477095   1.642285e-06
   1.478696   1.515153e-06
   1.480296   1.397504e-06
   1.481896   1.288660e-06
   1.483497   1.187989e-06
   1.485097   1.094901e-06
   1.486697   1.008850e-06
   1.488298   9.293228e-07
   1.489898   8.558457e-07
   1.491498   7.879762e-07
   1.493099   7.253029e-07
   1.494699   6.674435e-07
   1.496299   6.140423e-07
   1.497900   5.647689e-07
   1.499500   5.193164e-07
   1.501100   4.773996e-07
   1.502701   4.387536e-07
   1.504301   4.031328e-07
   1.505901   3.703090e-07
   1.507502   3.400706e-07
   1.509102   3.122214e-07
   1.510702   2.865794e-07
   1.512302   2.629759e-07
   1.513903   2.412547e-07
   1.515503   2.212709e-07
   1.517103   2.028904e-07
   1.518704   1.859891e-07
   1.520304   1.704520e-07
   1.521904   1.561728e-07
   1.523505   1.430532e-07
   1.525105   1.310021e-07
   1.526705   1.199355e-07
   1.528306   1.097757e-07
   1.529906   1.004507e-07
   1.531506   9.189437e-08
   1.533107   8.404528e-08
   1.534707   7.684693e-08
   1.536307   7.024710e-08
   1.537908   6.419764e-08
   1.539508   5.865410e-08
   1.541108   5.357553e-08
   1.542709   4.892414e-08
   1.544309   4.466515e-08
   1.545909   4.076646e-08
   1.547510   3.719855e-08
   1.549110   3.393420e-08
   1.550710   3.094839e-08
   1.552310   2.821806e-08
   1.553911   2.572202e-08
   1.555511   2.344076e-08
   1.557111   2.135635e-08
   1.558712   1.945230e-08
   1.560312   1.771347e-08
   1.561912   1.612595e-08
   1.563513   1.467694e-08
   1.565113   1.335471e-08
   1.566713   1.214848e-08
   1.568314   1.104838e-08
   1.569914   1.004531e-08
   1.571514   9.130979e-09
   1.573115   8.297742e-09
   1.574715   7.538609e-09
   1.576315   6.847171e-09
   1.577916   6.217559e-09
   1.579516   5.644395e-09
   1.581116   5.122755e-09
   1.582717   4.648132e-09
   1.584317   4.216403e-09
   1.585917   3.823793e-09
   1.587518   3.466854e-09
