 Eloss (eV)  Int/Int(10Dq)
   0.784157   2.998937e-04
   0.785757   3.258327e-04
   0.787357   3.538624e-04
   0.788958   3.841372e-04
   0.790558   4.168221e-04
   0.792158   4.520925e-04
   0.793759   4.901356e-04
   0.795359   5.311503e-04
   0.796959   5.753484e-04
   0.798560   6.229551e-04
   0.800160   6.742095e-04
   0.801760   7.293657e-04
   0.803361   7.886931e-04
   0.804961   8.524778e-04
   0.806561   9.210229e-04
   0.808162   9.946495e-04
   0.809762   1.073698e-03
   0.811362   1.158527e-03
   0.812963   1.249519e-03
   0.814563   1.347075e-03
   0.816163   1.451620e-03
   0.817764   1.563602e-03
   0.819364   1.683496e-03
   0.820964   1.811800e-03
   0.822565   1.949039e-03
   0.824165   2.095768e-03
   0.825765   2.252570e-03
   0.827365   2.420057e-03
   0.828966   2.598873e-03
   0.830566   2.789697e-03
   0.832166   2.993238e-03
   0.833767   3.210242e-03
   0.835367   3.441490e-03
   0.836967   3.687802e-03
   0.838568   3.950036e-03
   0.840168   4.229088e-03
   0.841768   4.525898e-03
   0.843369   4.841446e-03
   0.844969   5.176757e-03
   0.846569   5.532898e-03
   0.848170   5.910986e-03
   0.849770   6.312181e-03
   0.851370   6.737694e-03
   0.852971   7.188784e-03
   0.854571   7.666761e-03
   0.856171   8.172984e-03
   0.857772   8.708868e-03
   0.859372   9.275879e-03
   0.860972   9.875538e-03
   0.862573   1.050942e-02
   0.864173   1.117916e-02
   0.865773   1.188643e-02
   0.867373   1.263300e-02
   0.868974   1.342065e-02
   0.870574   1.425126e-02
   0.872174   1.512673e-02
   0.873775   1.604904e-02
   0.875375   1.702023e-02
   0.876975   1.804239e-02
   0.878576   1.911768e-02
   0.880176   2.024829e-02
   0.881776   2.143651e-02
   0.883377   2.268465e-02
   0.884977   2.399508e-02
   0.886577   2.537025e-02
   0.888178   2.681264e-02
   0.889778   2.832479e-02
   0.891378   2.990929e-02
   0.892979   3.156879e-02
   0.894579   3.330596e-02
   0.896179   3.512354e-02
   0.897780   3.702431e-02
   0.899380   3.901107e-02
   0.900980   4.108669e-02
   0.902581   4.325404e-02
   0.904181   4.551605e-02
   0.905781   4.787566e-02
   0.907381   5.033583e-02
   0.908982   5.289955e-02
   0.910582   5.556983e-02
   0.912182   5.834968e-02
   0.913783   6.124211e-02
   0.915383   6.425015e-02
   0.916983   6.737681e-02
   0.918584   7.062510e-02
   0.920184   7.399800e-02
   0.921784   7.749848e-02
   0.923385   8.112948e-02
   0.924985   8.489390e-02
   0.926585   8.879461e-02
   0.928186   9.283442e-02
   0.929786   9.701609e-02
   0.931386   1.013423e-01
   0.932987   1.058157e-01
   0.934587   1.104388e-01
   0.936187   1.152141e-01
   0.937788   1.201440e-01
   0.939388   1.252306e-01
   0.940988   1.304762e-01
   0.942589   1.358828e-01
   0.944189   1.414523e-01
   0.945789   1.471864e-01
   0.947389   1.530868e-01
   0.948990   1.591550e-01
   0.950590   1.653921e-01
   0.952190   1.717995e-01
   0.953791   1.783779e-01
   0.955391   1.851282e-01
   0.956991   1.920510e-01
   0.958592   1.991465e-01
   0.960192   2.064150e-01
   0.961792   2.138563e-01
   0.963393   2.214701e-01
   0.964993   2.292559e-01
   0.966593   2.372129e-01
   0.968194   2.453400e-01
   0.969794   2.536358e-01
   0.971394   2.620989e-01
   0.972995   2.707274e-01
   0.974595   2.795191e-01
   0.976195   2.884715e-01
   0.977796   2.975821e-01
   0.979396   3.068477e-01
   0.980996   3.162652e-01
   0.982597   3.258308e-01
   0.984197   3.355407e-01
   0.985797   3.453906e-01
   0.987397   3.553761e-01
   0.988998   3.654922e-01
   0.990598   3.757339e-01
   0.992198   3.860957e-01
   0.993799   3.965718e-01
   0.995399   4.071562e-01
   0.996999   4.178424e-01
   0.998600   4.286238e-01
   1.000200   4.394934e-01
   1.001800   4.504440e-01
   1.003401   4.614679e-01
   1.005001   4.725573e-01
   1.006601   4.837041e-01
   1.008202   4.948999e-01
   1.009802   5.061361e-01
   1.011402   5.174037e-01
   1.013003   5.286936e-01
   1.014603   5.399964e-01
   1.016203   5.513026e-01
   1.017804   5.626022e-01
   1.019404   5.738854e-01
   1.021004   5.851419e-01
   1.022605   5.963614e-01
   1.024205   6.075334e-01
   1.025805   6.186473e-01
