 dEinc Column1  dEinc Column2  dEinc Column3  dEinc Column4  dEinc Column5  dEinc Column6  dEinc Column7  dEinc Column8  dEinc Column9  dEinc Column10  dEinc Column11  dEinc Column12  dEinc Column13  dEinc Column14  dEinc Column15  dEinc Column16  dEinc Column17  dEinc Column18  dEinc Column19  dEinc Column20  dEinc Column21  dEinc Column22  dEinc Column23  dEinc Column24  dEinc Column25  dEinc Column26  dEinc Column27  dEinc Column28  dEinc Column29  dEinc Column30  dEinc Column31  dEinc Column32  dEinc Column33  dEinc Column34  dEinc Column35  dEinc Column36  dEinc Column37  dEinc Column38  dEinc Column39  dEinc Column40  dEinc Column41  dEinc Column42  dEinc Column43  dEinc Column44  dEinc Column45  dEinc Column46  dEinc Column47  dEinc Column48  dEinc Column49  dEinc Column50  dEinc Column51  dEinc Column52  dEinc Column53  dEinc Column54  dEinc Column55  dEinc Column56
      0.001565       0.000715       0.000918       0.002108       0.001263       0.001811       0.000605       0.001210       0.002656        0.001685        0.004044        0.003673        0.003449        0.006715        0.005656        0.007378        0.010785        0.013842        0.016185        0.016623        0.013279        0.020359        0.015679        0.020651        0.019587        0.013733        0.014542        0.016123        0.022457        0.018528        0.018867        0.027674        0.027241        0.108652        0.065560        0.079058        0.119349        0.187507        0.198213        0.155183        0.157938        0.170330        0.162086        0.126434        0.086597        0.041574        0.036070        0.020244        0.008813        0.008307        0.009454        0.008082        0.014969        0.006089        0.003851        0.006355
      0.001790       0.000459       0.001169       0.000804       0.000303       0.000720       0.001492       0.000903       0.002838        0.003068        0.002238        0.001753        0.003971        0.007894        0.007863        0.005510        0.011568        0.013002        0.019003        0.015674        0.014062        0.016091        0.013075        0.019211        0.018429        0.016916        0.019420        0.017250        0.015851        0.015350        0.018017        0.020370        0.023396        0.097758        0.052161        0.077451        0.122782        0.166391        0.176477        0.165311        0.151761        0.159415        0.167904        0.135346        0.085898        0.049839        0.022300        0.017604        0.012559        0.010623        0.010884        0.008004        0.008599        0.009726        0.007153        0.006167
      0.000224       0.000000       0.001701       0.001805       0.000882       0.001200       0.001033       0.002264       0.000616        0.001972        0.003511        0.001993        0.004059        0.005505        0.007858        0.008254        0.012455        0.011552        0.013529        0.012162        0.010122        0.018037        0.013576        0.016989        0.021278        0.018001        0.019618        0.019890        0.014907        0.016243        0.017281        0.024043        0.027377        0.089055        0.048962        0.071701        0.108752        0.145374        0.172637        0.178726        0.160224        0.169803        0.161314        0.117752        0.088930        0.054175        0.027335        0.016644        0.018079        0.010602        0.013848        0.010258        0.006470        0.011797        0.007065        0.006710
      0.000297       0.001169       0.002087       0.001231       0.001925       0.001529       0.000522       0.002818       0.001878        0.003538        0.000777        0.002515        0.004670        0.006126        0.006183        0.007513        0.012079        0.011917        0.013488        0.015189        0.015940        0.013498        0.017516        0.015799        0.022405        0.019994        0.016576        0.013195        0.013326        0.023182        0.025744        0.024419        0.025326        0.083430        0.053815        0.066932        0.102470        0.147362        0.164414        0.164403        0.155465        0.176466        0.156050        0.132946        0.095389        0.049088        0.029475        0.016196        0.015893        0.012601        0.011009        0.009955        0.010127        0.008995        0.006381        0.005280
      0.001044       0.001111       0.001758       0.001691       0.001586       0.001727       0.000856       0.001111       0.002818        0.003136        0.002791        0.002181        0.004633        0.005119        0.005932        0.009820        0.012141        0.010294        0.017975        0.017709        0.015288        0.016968        0.016947        0.016884        0.018210        0.022139        0.016394        0.015392        0.016827        0.016696        0.021105        0.019326        0.027283        0.079167        0.041105        0.068487        0.090365        0.129706        0.178005        0.160203        0.161549        0.150905        0.157954        0.147639        0.102506        0.054425        0.035282        0.016571        0.015653        0.012215        0.006856        0.009475        0.012324        0.008651        0.007806        0.006637
      0.000224       0.000329       0.002416       0.001221       0.001064       0.000960       0.003256       0.002160       0.001727        0.003120        0.003428        0.002588        0.002786        0.003585        0.006068        0.007733        0.011009        0.015136        0.016863        0.015914        0.010879        0.011500        0.017458        0.018591        0.016383        0.017463        0.016618        0.019952        0.014656        0.015789        0.022509        0.024753        0.028248        0.078061        0.038965        0.074383        0.084771        0.123977        0.177959        0.178376        0.177765        0.149543        0.158919        0.143131        0.100122        0.049505        0.034943        0.022039        0.014996        0.015251        0.009068        0.012653        0.010821        0.008338        0.004487        0.005197
      0.000000       0.000000       0.001758       0.001169       0.000282       0.001289       0.000741       0.001456       0.002191        0.001983        0.001383        0.003381        0.005713        0.005604        0.006016        0.006501        0.008912        0.014766        0.015011        0.010446        0.009548        0.015585        0.018418        0.015152        0.017010        0.016717        0.014630        0.017902        0.011740        0.016227        0.014004        0.024773        0.027549        0.067762        0.042049        0.068831        0.085225        0.110750        0.164403        0.195568        0.184267        0.165113        0.161935        0.160662        0.116155        0.057300        0.040181        0.017865        0.013201        0.012267        0.009945        0.008140        0.010326        0.006006        0.007310        0.005499
      0.000297       0.000000       0.001440       0.001565       0.000882       0.001002       0.000689       0.001148       0.002191        0.002364        0.000318        0.003871        0.004571        0.006026        0.004284        0.003757        0.007200        0.014568        0.013618        0.011406        0.013018        0.014202        0.017615        0.012742        0.014406        0.016227        0.017208        0.016185        0.017891        0.017803        0.021518        0.023626        0.027925        0.063911        0.041418        0.059064        0.078437        0.115096        0.163380        0.174708        0.177630        0.159498        0.160010        0.142985        0.114585        0.059064        0.039117        0.021205        0.013321        0.013112        0.010759        0.010039        0.010581        0.006893        0.006919        0.003673
      0.001565       0.000193       0.001362       0.001148       0.000663       0.000840       0.001398       0.000767       0.000939        0.002729        0.001153        0.003068        0.002786        0.004393        0.003997        0.005061        0.010999        0.010879        0.013696        0.013535        0.015966        0.014495        0.015674        0.011119        0.016650        0.016900        0.016300        0.012997        0.013947        0.015794        0.020662        0.022311        0.022879        0.066697        0.044261        0.060880        0.072844        0.111705        0.149575        0.168765        0.171922        0.165848        0.152162        0.125537        0.115863        0.063316        0.031207        0.023344        0.020886        0.015152        0.011218        0.009527        0.009903        0.010759        0.010555        0.004946
      0.001268       0.001106       0.001440       0.001555       0.000402       0.001044       0.000605       0.001184       0.002353        0.003318        0.001576        0.002317        0.003741        0.004999        0.005207        0.005353        0.008614        0.012752        0.012115        0.013655        0.016305        0.013404        0.011463        0.013905        0.019968        0.017020        0.015841        0.012710        0.016999        0.017036        0.015929        0.021288        0.023970        0.065080        0.041053        0.051029        0.064600        0.101384        0.142348        0.166829        0.171765        0.157364        0.145672        0.130859        0.120236        0.071388        0.039779        0.023907        0.013081        0.011990        0.008140        0.011390        0.011437        0.012381        0.008181        0.004946
      0.001936       0.002536       0.001237       0.001044       0.001904       0.001289       0.002223       0.002473       0.001357        0.003929        0.002160        0.002338        0.003945        0.005150        0.004122        0.007482        0.010597        0.012350        0.014823        0.015663        0.015209        0.013822        0.014375        0.015246        0.018580        0.015752        0.015387        0.014709        0.016576        0.016634        0.015434        0.020933        0.024612        0.058245        0.035444        0.050768        0.058302        0.093297        0.125161        0.161466        0.163615        0.149444        0.146063        0.139624        0.112086        0.080248        0.037499        0.028582        0.021658        0.012178        0.005896        0.010774        0.008150        0.012246        0.005552        0.008818
      0.001195       0.002291       0.000783       0.001252       0.001847       0.000757       0.002097       0.001628       0.002238        0.001977        0.004764        0.004508        0.005066        0.004007        0.004221        0.006303        0.011208        0.011828        0.010305        0.014714        0.010644        0.019425        0.011187        0.017250        0.015945        0.016670        0.015872        0.014740        0.018444        0.016717        0.017808        0.021768        0.024554        0.048102        0.033476        0.046604        0.061500        0.090119        0.116046        0.158851        0.165212        0.162039        0.138570        0.127603        0.120236        0.073480        0.043348        0.026454        0.021225        0.013112        0.006032        0.011437        0.008588        0.008473        0.008792        0.006564
      0.000000       0.000657       0.000193       0.001044       0.000564       0.002009       0.001878       0.002891       0.001137        0.001440        0.002671        0.003068        0.002405        0.004409        0.004200        0.007033        0.009794        0.009924        0.009559        0.013081        0.013305        0.018147        0.011500        0.016660        0.014829        0.016373        0.014322        0.013853        0.017229        0.016503        0.020959        0.020453        0.020302        0.044783        0.032892        0.042952        0.054728        0.080321        0.099454        0.156102        0.166297        0.149355        0.137777        0.130316        0.124561        0.076553        0.048321        0.025765        0.023594        0.014933        0.010174        0.008703        0.009100        0.008124        0.007174        0.006731
      0.000297       0.000777       0.000918       0.000188       0.002645       0.001487       0.001628       0.002087       0.002411        0.001456        0.003715        0.002651        0.003334        0.005437        0.006287        0.006668        0.011693        0.010159        0.013002        0.012006        0.013618        0.010900        0.018001        0.016060        0.017897        0.014808        0.012762        0.014072        0.018392        0.013931        0.021742        0.020599        0.022587        0.049531        0.035939        0.039519        0.052714        0.081625        0.113547        0.142651        0.150738        0.156827        0.144727        0.125015        0.124514        0.083952        0.050199        0.030168        0.022676        0.016128        0.008693        0.006913        0.008515        0.007493        0.007211        0.006752
      0.000522       0.001179       0.000976       0.001075       0.001367       0.000798       0.000877       0.000970       0.003073        0.000861        0.001383        0.003225        0.001946        0.005233        0.006475        0.007253        0.010498        0.011855        0.013529        0.013206        0.011322        0.011385        0.015465        0.016253        0.014547        0.013743        0.014051        0.016352        0.015909        0.018846        0.016483        0.021038        0.022598        0.051858        0.027867        0.039268        0.055156        0.076940        0.111120        0.135064        0.149955        0.155298        0.145494        0.130295        0.111908        0.073459        0.053622        0.026986        0.022467        0.011474        0.011385        0.007435        0.010065        0.007649        0.007946        0.008233
      0.001341       0.000130       0.000454       0.000710       0.001544       0.001967       0.000083       0.001638       0.002724        0.000407        0.002578        0.003172        0.004200        0.005421        0.003845        0.010487        0.011896        0.012288        0.011051        0.014276        0.011948        0.012736        0.017072        0.013561        0.013655        0.014088        0.016770        0.014041        0.013681        0.023208        0.013550        0.022039        0.019065        0.049109        0.025123        0.036315        0.049573        0.074706        0.093803        0.129106        0.153597        0.154526        0.157098        0.122218        0.123189        0.090474        0.044507        0.030628        0.019686        0.010154        0.011907        0.008520        0.007743        0.008536        0.009501        0.008839
      0.001268       0.000783       0.000590       0.001158       0.001184       0.001451       0.000605       0.000762       0.000417        0.002557        0.002014        0.002765        0.004122        0.004560        0.004576        0.008307        0.011364        0.011009        0.010117        0.012408        0.014479        0.010550        0.011176        0.014129        0.015622        0.011881        0.013404        0.015016        0.015371        0.017959        0.016665        0.023125        0.016514        0.047481        0.022384        0.036440        0.047298        0.068998        0.082371        0.125067        0.160662        0.142296        0.158695        0.125766        0.123027        0.089624        0.059805        0.035866        0.017902        0.015856        0.009089        0.008051        0.008213        0.010529        0.011046        0.006199
      0.001044       0.000845       0.000783       0.000407       0.000423       0.000882       0.001325       0.000000       0.000303        0.003131        0.002442        0.002567        0.004863        0.004023        0.006673        0.009371        0.007628        0.011896        0.013879        0.013117        0.014244        0.012470        0.011359        0.017813        0.012658        0.011067        0.012220        0.013524        0.012616        0.019446        0.015058        0.018554        0.013879        0.041752        0.025660        0.035991        0.044736        0.060838        0.084599        0.127801        0.145938        0.151860        0.142943        0.121217        0.116354        0.095133        0.061694        0.031024        0.022942        0.016827        0.011093        0.009997        0.007159        0.009141        0.006647        0.005405
      0.000746       0.000459       0.000783       0.000960       0.000522       0.000918       0.001221       0.001571       0.001936        0.003016        0.002797        0.003016        0.002494        0.004242        0.006543        0.006052        0.007320        0.012564        0.012194        0.011494        0.013070        0.010994        0.010180        0.021278        0.013253        0.017270        0.013571        0.013665        0.012950        0.013827        0.019274        0.018011        0.017505        0.035543        0.025504        0.040280        0.037144        0.064115        0.087818        0.118550        0.139478        0.134449        0.136280        0.123971        0.104160        0.096881        0.056309        0.041439        0.024544        0.017865        0.011521        0.014896        0.007936        0.008865        0.006731        0.007148
      0.000819       0.000000       0.001044       0.001983       0.000141       0.001487       0.001544       0.000970       0.001033        0.001910        0.002374        0.003809        0.003360        0.002744        0.006261        0.008359        0.010023        0.010550        0.015089        0.013587        0.014583        0.009694        0.012893        0.018064        0.015543        0.013075        0.013733        0.015397        0.014234        0.017359        0.011531        0.017824        0.019425        0.037098        0.029469        0.036179        0.043500        0.061474        0.078677        0.104499        0.119192        0.133462        0.135273        0.116521        0.092238        0.098739        0.067177        0.033842        0.025076        0.019112        0.007315        0.011531        0.008536        0.011134        0.009261        0.006167
      0.000522       0.000000       0.001304       0.001357       0.002264       0.001524       0.001336       0.000730       0.001623        0.002734        0.002301        0.004018        0.002927        0.003146        0.005833        0.008651        0.008912        0.009861        0.014531        0.010602        0.009261        0.013780        0.012648        0.013816        0.015747        0.014255        0.015387        0.013519        0.015517        0.011536        0.017797        0.018304        0.016467        0.040087        0.027810        0.032871        0.044585        0.044021        0.064495        0.097033        0.120361        0.139301        0.132909        0.119276        0.105725        0.089316        0.070444        0.045028        0.030711        0.015465        0.008755        0.008870        0.009564        0.012491        0.008672        0.006658
      0.000522       0.000391       0.000715       0.000699       0.000725       0.001529       0.001044       0.001044       0.001518        0.002604        0.001800        0.002066        0.001972        0.005082        0.004456        0.009371        0.007503        0.008854        0.014082        0.009324        0.013018        0.010790        0.013023        0.013686        0.011442        0.016055        0.011129        0.012152        0.014646        0.015387        0.013503        0.018846        0.016149        0.037833        0.024773        0.029751        0.041136        0.050095        0.050637        0.089608        0.134647        0.121827        0.121488        0.114788        0.104687        0.093307        0.068628        0.044444        0.027622        0.015486        0.011990        0.010482        0.007597        0.010660        0.009199        0.006689
      0.000224       0.000130       0.000261       0.001503       0.000141       0.001080       0.001044       0.001044       0.001137        0.001565        0.001873        0.001837        0.003105        0.004680        0.006047        0.008098        0.006731        0.014646        0.009710        0.014176        0.009261        0.011912        0.011061        0.014135        0.012241        0.014839        0.012110        0.016535        0.015601        0.011661        0.012580        0.017302        0.017130        0.039503        0.019342        0.027737        0.039294        0.040171        0.059961        0.083561        0.119067        0.109931        0.129116        0.119046        0.097915        0.094554        0.069035        0.046886        0.035360        0.014521        0.014276        0.014255        0.007493        0.007383        0.010534        0.006699
      0.000819       0.000584       0.000986       0.000804       0.000000       0.001451       0.000313       0.001706       0.002191        0.001388        0.002160        0.002859        0.003245        0.003652        0.006887        0.009037        0.007080        0.012976        0.012564        0.010284        0.008974        0.012961        0.009741        0.012543        0.015679        0.013242        0.010279        0.013717        0.017124        0.016519        0.013555        0.016008        0.018142        0.036331        0.027111        0.033435        0.035746        0.043907        0.057582        0.086837        0.119307        0.116875        0.128761        0.107567        0.088377        0.094815        0.084970        0.053095        0.025128        0.018914        0.013503        0.011051        0.009574        0.007190        0.009267        0.008202
      0.000746       0.000850       0.000908       0.002014       0.001002       0.000480       0.001857       0.001179       0.002411        0.001565        0.000840        0.003402        0.005025        0.003047        0.006334        0.007096        0.006908        0.012058        0.010034        0.008066        0.008531        0.010874        0.009486        0.014917        0.017563        0.013415        0.010274        0.011208        0.019086        0.014364        0.012543        0.021893        0.015116        0.030007        0.029188        0.030742        0.037609        0.046317        0.051973        0.079183        0.099021        0.109983        0.122062        0.104144        0.093161        0.091653        0.084103        0.052302        0.030440        0.023375        0.015392        0.011907        0.007686        0.007633        0.007618        0.008651
      0.000522       0.001106       0.000454       0.001659       0.001044       0.001925       0.000584       0.000835       0.001148        0.001096        0.002056        0.001315        0.004623        0.003365        0.004832        0.008526        0.007190        0.008197        0.009042        0.010044        0.009940        0.010404        0.011578        0.013159        0.014547        0.015037        0.013164        0.011296        0.014536        0.016248        0.013780        0.022415        0.018757        0.026902        0.028770        0.028801        0.037338        0.047642        0.057144        0.074148        0.085872        0.108078        0.128453        0.113536        0.084844        0.094648        0.080900        0.049996        0.039226        0.024273        0.017594        0.014949        0.009178        0.005865        0.007200        0.010467
      0.000000       0.000981       0.000261       0.000720       0.002687       0.001805       0.000699       0.000313       0.001508        0.001226        0.002301        0.001315        0.001831        0.003350        0.003225        0.005395        0.008119        0.010237        0.006872        0.011359        0.011296        0.010571        0.011672        0.014249        0.010581        0.013608        0.013764        0.011406        0.009914        0.017297        0.016749        0.016008        0.017364        0.031181        0.022592        0.026401        0.025488        0.043745        0.052307        0.073501        0.096255        0.096318        0.134396        0.119902        0.086076        0.082893        0.099005        0.051258        0.037400        0.024575        0.014077        0.013096        0.009668        0.009047        0.007607        0.010738
      0.000819       0.000130       0.000657       0.001033       0.000485       0.001487       0.002285       0.000209       0.001623        0.001852        0.002014        0.001931        0.005343        0.003047        0.003798        0.002849        0.006152        0.010529        0.009006        0.012068        0.009209        0.012089        0.012862        0.009981        0.013086        0.012491        0.014662        0.011578        0.010049        0.014985        0.016623        0.014338        0.019232        0.031254        0.024325        0.026673        0.034885        0.047121        0.049343        0.067402        0.095963        0.097492        0.115816        0.116062        0.086874        0.089003        0.083049        0.061297        0.037431        0.024700        0.016770        0.013482        0.012559        0.011515        0.007101        0.009027
      0.000746       0.000976       0.000976       0.001169       0.001764       0.000965       0.000762       0.001675       0.001602        0.001273        0.002395        0.000637        0.003986        0.003819        0.003929        0.006992        0.006804        0.010691        0.009950        0.011354        0.011792        0.009825        0.008192        0.012152        0.012507        0.011134        0.013989        0.011020        0.012762        0.017714        0.013222        0.013900        0.017484        0.027946        0.025953        0.027184        0.037056        0.036623        0.046166        0.060796        0.095139        0.102569        0.114543        0.108047        0.084286        0.093506        0.091544        0.068435        0.039299        0.023271        0.021205        0.016723        0.013112        0.013493        0.008369        0.007941
      0.000522       0.000976       0.001044       0.001137       0.000704       0.000198       0.001117       0.000621       0.002515        0.000522        0.001790        0.002129        0.002097        0.004158        0.005421        0.006668        0.009074        0.008197        0.012006        0.011421        0.011166        0.010889        0.011322        0.010769        0.010378        0.013503        0.012147        0.013164        0.011359        0.011411        0.014020        0.014463        0.013895        0.029041        0.020834        0.028353        0.030064        0.033732        0.049062        0.062554        0.090662        0.095071        0.114648        0.110218        0.101869        0.087109        0.084714        0.076501        0.043447        0.025687        0.019931        0.015575        0.012376        0.013274        0.008635        0.008359
      0.000000       0.000850       0.001497       0.000824       0.001023       0.000924       0.000877       0.001534       0.001471        0.000637        0.003110        0.003245        0.004518        0.002995        0.006360        0.005270        0.009277        0.008901        0.009705        0.011766        0.010279        0.010733        0.011661        0.011296        0.007482        0.017599        0.010722        0.009799        0.009141        0.017103        0.017281        0.011875        0.014682        0.025488        0.024544        0.026182        0.027168        0.030064        0.044162        0.058986        0.082105        0.076256        0.105913        0.109153        0.088330        0.077049        0.084176        0.077618        0.048895        0.024158        0.018032        0.016608        0.008510        0.010701        0.007112        0.006501
      0.000297       0.001111       0.002551       0.000522       0.001544       0.000564       0.000532       0.000553       0.000777        0.001508        0.002917        0.003538        0.004289        0.004393        0.006006        0.005854        0.008667        0.009047        0.010352        0.007764        0.010774        0.011474        0.009277        0.014943        0.010347        0.014041        0.012611        0.010863        0.010681        0.016759        0.017297        0.012376        0.016910        0.023072        0.019133        0.027821        0.032589        0.033664        0.042873        0.055892        0.079194        0.085679        0.102078        0.093563        0.089399        0.075724        0.082961        0.076209        0.053424        0.028363        0.020276        0.015523        0.007059        0.009345        0.007503        0.007211
      0.001044       0.000454       0.001884       0.000741       0.000684       0.001205       0.001044       0.000626       0.002181        0.001805        0.001289        0.002202        0.003971        0.003804        0.004044        0.005270        0.007028        0.006621        0.009929        0.007795        0.014270        0.013368        0.007884        0.012068        0.012444        0.009778        0.011745        0.010195        0.011437        0.013065        0.011828        0.013211        0.017443        0.022525        0.021314        0.033487        0.033878        0.030461        0.034645        0.052177        0.074112        0.084933        0.096819        0.096881        0.088596        0.075119        0.079554        0.078046        0.041522        0.037275        0.023469        0.017390        0.011119        0.008207        0.007952        0.009840
      0.000746       0.000329       0.001372       0.000824       0.000402       0.000840       0.000678       0.000908       0.002677        0.003016        0.002969        0.002358        0.002661        0.003720        0.002708        0.006459        0.008489        0.010174        0.008233        0.009715        0.011635        0.008134        0.013237        0.009016        0.009074        0.010034        0.014291        0.009856        0.010801        0.011938        0.012700        0.015215        0.022425        0.024460        0.026339        0.025535        0.023662        0.030904        0.034546        0.052500        0.062121        0.076924        0.090365        0.105146        0.089738        0.074487        0.077696        0.078651        0.059820        0.036017        0.028916        0.021163        0.010425        0.010686        0.009392        0.008348
      0.000819       0.000000       0.001044       0.000532       0.000522       0.000564       0.001127       0.000136       0.000047        0.001617        0.000553        0.003402        0.002468        0.003736        0.003459        0.004873        0.007900        0.009658        0.011041        0.010681        0.012053        0.010754        0.013618        0.011197        0.011098        0.008969        0.010237        0.018617        0.016003        0.015335        0.010326        0.019264        0.022608        0.029589        0.023130        0.021538        0.028781        0.030487        0.035271        0.054634        0.056215        0.075609        0.092702        0.098405        0.088538        0.075651        0.073251        0.082846        0.058568        0.035037        0.023803        0.023036        0.013034        0.007800        0.009809        0.007973
      0.000224       0.000386       0.000454       0.001252       0.001404       0.000882       0.002014       0.001080       0.000824        0.000809        0.000736        0.001816        0.002546        0.004242        0.004002        0.005416        0.007373        0.010013        0.011729        0.010894        0.010227        0.011933        0.014009        0.009027        0.012611        0.011985        0.011406        0.012742        0.016879        0.012251        0.010900        0.014964        0.019201        0.023552        0.021925        0.016571        0.027581        0.033983        0.039242        0.053575        0.056142        0.064746        0.088204        0.098572        0.093083        0.076293        0.087443        0.079538        0.058156        0.033169        0.023406        0.017156        0.011901        0.007597        0.009491        0.007941
      0.001044       0.001049       0.000329       0.001044       0.000684       0.001487       0.001388       0.001461       0.002364        0.000579        0.000318        0.001565        0.003459        0.004477        0.005009        0.004832        0.009976        0.009903        0.011103        0.008740        0.008687        0.013002        0.013749        0.011098        0.014881        0.011181        0.011995        0.010785        0.012835        0.013378        0.015747        0.016947        0.018142        0.018580        0.016123        0.017156        0.025890        0.028134        0.032438        0.043901        0.058177        0.067480        0.086566        0.097528        0.093354        0.079950        0.081834        0.085684        0.065988        0.043416        0.028520        0.020083        0.011578        0.010002        0.008134        0.009016
      0.000000       0.000522       0.000783       0.000824       0.000522       0.000318       0.000083       0.000277       0.000464        0.001456        0.000939        0.001837        0.003997        0.003720        0.005484        0.007534        0.009767        0.006032        0.010482        0.011380        0.016123        0.014996        0.012001        0.010884        0.012778        0.007988        0.012606        0.013300        0.009794        0.013790        0.013978        0.018220        0.015950        0.023558        0.014239        0.021445        0.021778        0.024800        0.028071        0.043301        0.052197        0.065560        0.084432        0.094794        0.083801        0.073799        0.078594        0.083451        0.066963        0.048519        0.030252        0.020036        0.013284        0.013070        0.008886        0.006543
      0.000297       0.000715       0.000454       0.000094       0.000642       0.000600       0.001336       0.000730       0.000475        0.001033        0.002504        0.002630        0.002343        0.002609        0.004289        0.006971        0.009329        0.009788        0.008093        0.011009        0.007383        0.011416        0.012397        0.014724        0.015455        0.010420        0.012642        0.010983        0.013435        0.013159        0.018893        0.011521        0.012715        0.024064        0.016587        0.020265        0.023954        0.024476        0.031233        0.037275        0.054681        0.055662        0.079402        0.086926        0.082762        0.077127        0.073172        0.078797        0.077952        0.046557        0.031264        0.024648        0.011693        0.013258        0.009256        0.006334
      0.001268       0.000850       0.000522       0.001075       0.000522       0.001289       0.000146       0.002442       0.000151        0.001451        0.004665        0.002160        0.002557        0.003736        0.005192        0.007305        0.008541        0.011416        0.007232        0.011322        0.009731        0.010545        0.011823        0.012742        0.012282        0.009663        0.012199        0.012736        0.013091        0.015773        0.012215        0.010018        0.016102        0.024027        0.013185        0.022665        0.023693        0.025326        0.029709        0.041496        0.057739        0.060953        0.070657        0.078536        0.080305        0.089770        0.075212        0.084036        0.080310        0.053523        0.039915        0.031249        0.017213        0.011385        0.005938        0.005781
      0.000297       0.000323       0.000850       0.001148       0.000402       0.001158       0.000250       0.001143       0.001310        0.000934        0.002734        0.001837        0.002343        0.004612        0.005739        0.005124        0.008818        0.007237        0.011416        0.010451        0.008531        0.010321        0.011828        0.010247        0.009058        0.011145        0.011552        0.013921        0.009741        0.010007        0.011067        0.019138        0.014442        0.024090        0.016342        0.027341        0.022071        0.026417        0.031676        0.036988        0.040406        0.062372        0.068252        0.076533        0.086921        0.078218        0.065289        0.079058        0.088053        0.053371        0.035125        0.027367        0.016957        0.013879        0.006585        0.007106
      0.001044       0.000329       0.000454       0.001555       0.001524       0.001972       0.001565       0.001602       0.001717        0.001513        0.002087        0.002244        0.001795        0.003433        0.004889        0.004759        0.010529        0.009355        0.013107        0.010811        0.007174        0.012877        0.005849        0.012924        0.013514        0.011046        0.010769        0.011828        0.010634        0.012663        0.012788        0.018345        0.014656        0.026662        0.020725        0.020432        0.021554        0.021945        0.031395        0.037171        0.045174        0.060770        0.075103        0.079621        0.086848        0.073292        0.060551        0.079194        0.073736        0.053408        0.035971        0.025953        0.019352        0.011875        0.008395        0.010049
      0.000746       0.000193       0.000590       0.001252       0.000183       0.000600       0.001764       0.001461       0.000939        0.001732        0.001492        0.001544        0.001362        0.002291        0.003835        0.005938        0.006412        0.009392        0.011035        0.011359        0.006209        0.012366        0.008828        0.010028        0.013764        0.009397        0.010081        0.011881        0.014291        0.015507        0.010962        0.015778        0.018022        0.023923        0.017067        0.017646        0.023996        0.026469        0.024471        0.037849        0.049641        0.052291        0.071962        0.076199        0.083180        0.071023        0.071858        0.071388        0.073851        0.057613        0.039237        0.026521        0.018241        0.012747        0.009559        0.008651
      0.001341       0.000329       0.000193       0.000188       0.000882       0.001367       0.000240       0.000762       0.002400        0.001852        0.002598        0.001972        0.000673        0.002557        0.004670        0.004550        0.005891        0.006564        0.011646        0.011703        0.008713        0.012846        0.008155        0.009804        0.007153        0.011604        0.011286        0.009726        0.013175        0.012507        0.010352        0.010289        0.010686        0.021507        0.016446        0.015903        0.023219        0.025222        0.031322        0.037818        0.041606        0.047538        0.059419        0.068247        0.082658        0.064360        0.059690        0.080133        0.071106        0.067026        0.037745        0.026474        0.018810        0.013368        0.008051        0.010237
      0.000522       0.000193       0.000261       0.000000       0.000924       0.000240       0.001325       0.000663       0.001555        0.001857        0.004440        0.002588        0.002750        0.002812        0.004289        0.007399        0.008865        0.005666        0.008750        0.010060        0.010566        0.009987        0.011667        0.010853        0.009042        0.012888        0.012418        0.010013        0.011641        0.010232        0.011500        0.012105        0.014599        0.017777        0.024471        0.020359        0.018580        0.022389        0.034108        0.031687        0.038976        0.048321        0.056580        0.067287        0.073632        0.056779        0.060076        0.064803        0.069536        0.064751        0.044569        0.031723        0.023005        0.011839        0.010670        0.011646
      0.000819       0.000329       0.000261       0.000000       0.001164       0.001284       0.000970       0.001461       0.002097        0.002259        0.001404        0.001931        0.001565        0.001497        0.004680        0.007764        0.009063        0.007159        0.008661        0.007780        0.012496        0.007785        0.009710        0.009653        0.009804        0.013342        0.010686        0.009470        0.011505        0.011714        0.015288        0.015757        0.016639        0.017677        0.019681        0.022655        0.022399        0.025300        0.030242        0.035370        0.037682        0.043588        0.062638        0.068226        0.071691        0.067861        0.075844        0.062236        0.076684        0.078562        0.048441        0.033743        0.021178        0.017422        0.011281        0.008087
      0.000746       0.000783       0.001247       0.000647       0.000663       0.000960       0.000845       0.001670       0.001357        0.001044        0.002494        0.002244        0.003105        0.003146        0.005802        0.007117        0.008046        0.011067        0.006663        0.009439        0.013801        0.007769        0.009736        0.008870        0.010326        0.011213        0.008463        0.012131        0.012408        0.012418        0.014907        0.012648        0.016410        0.017396        0.016858        0.022676        0.023620        0.027361        0.023208        0.039602        0.037953        0.047559        0.062231        0.059064        0.067428        0.070339        0.061015        0.071805        0.080420        0.069724        0.053940        0.042847        0.020365        0.018408        0.012413        0.008734
      0.002311       0.000261       0.001169       0.001471       0.001023       0.000965       0.002452       0.000835       0.000673        0.000986        0.003725        0.002087        0.003131        0.004696        0.005844        0.008964        0.007279        0.007628        0.007279        0.011234        0.011975        0.008260        0.011875        0.009820        0.005760        0.011448        0.009955        0.008703        0.010221        0.010049        0.007399        0.014150        0.015856        0.017130        0.018470        0.018377        0.025405        0.018679        0.025885        0.033962        0.039550        0.040995        0.051796        0.057728        0.063807        0.068508        0.075724        0.071054        0.068184        0.074148        0.056142        0.044100        0.020829        0.017928        0.011025        0.008985
