 delta (eV)  Eigenvalues Row 1  Eigenvalues Row 2  Eigenvalues Row 3  Eigenvalues Row 4  Eigenvalues Row 5  Eigenvalues Row 6  Eigenvalues Row 7  Eigenvalues Row 8  Eigenvalues Row 9  Eigenvalues Row 10  Eigenvalues Row 11  Eigenvalues Row 12  Eigenvalues Row 13  Eigenvalues Row 14  Eigenvalues Row 15  Eigenvalues Row 16  Eigenvalues Row 17  Eigenvalues Row 18  Eigenvalues Row 19  Eigenvalues Row 20  Eigenvalues Row 21  Eigenvalues Row 22  Eigenvalues Row 23  Eigenvalues Row 24  Eigenvalues Row 25  Eigenvalues Row 26  Eigenvalues Row 27  Eigenvalues Row 28  Eigenvalues Row 29  Eigenvalues Row 30  Eigenvalues Row 31  Eigenvalues Row 32  Eigenvalues Row 33  Eigenvalues Row 34  Eigenvalues Row 35  Eigenvalues Row 36  Eigenvalues Row 37  Eigenvalues Row 38  Eigenvalues Row 39  Eigenvalues Row 40  Eigenvalues Row 41  Eigenvalues Row 42  Eigenvalues Row 43  Eigenvalues Row 44  Eigenvalues Row 45  Eigenvalues Row 46  Eigenvalues Row 47  Eigenvalues Row 48  Eigenvalues Row 49  Eigenvalues Row 50  Eigenvalues Row 51  Eigenvalues Row 52  Eigenvalues Row 53  Eigenvalues Row 54  Eigenvalues Row 55  Eigenvalues Row 56  Eigenvalues Row 57  Eigenvalues Row 58  Eigenvalues Row 59  Eigenvalues Row 60  Eigenvalues Row 61  Eigenvalues Row 62  Eigenvalues Row 63  Eigenvalues Row 64  Eigenvalues Row 65  Eigenvalues Row 66  Eigenvalues Row 67  Eigenvalues Row 68  Eigenvalues Row 69  Eigenvalues Row 70  Eigenvalues Row 71  Eigenvalues Row 72  Eigenvalues Row 73  Eigenvalues Row 74  Eigenvalues Row 75  Eigenvalues Row 76  Eigenvalues Row 77  Eigenvalues Row 78  Eigenvalues Row 79  Eigenvalues Row 80  Eigenvalues Row 81  Eigenvalues Row 82  Eigenvalues Row 83  Eigenvalues Row 84  Eigenvalues Row 85  Eigenvalues Row 86  Eigenvalues Row 87  Eigenvalues Row 88  Eigenvalues Row 89  Eigenvalues Row 90  Eigenvalues Row 91  Eigenvalues Row 92  Eigenvalues Row 93  Eigenvalues Row 94  Eigenvalues Row 95  Eigenvalues Row 96  Eigenvalues Row 97  Eigenvalues Row 98  Eigenvalues Row 99  Eigenvalues Row 100  Eigenvalues Row 101  Eigenvalues Row 102  Eigenvalues Row 103  Eigenvalues Row 104  Eigenvalues Row 105  Eigenvalues Row 106  Eigenvalues Row 107  Eigenvalues Row 108  Eigenvalues Row 109  Eigenvalues Row 110  Eigenvalues Row 111  Eigenvalues Row 112  Eigenvalues Row 113  Eigenvalues Row 114  Eigenvalues Row 115  Eigenvalues Row 116  Eigenvalues Row 117  Eigenvalues Row 118  Eigenvalues Row 119  Eigenvalues Row 120  Eigenvalues Row 121  Eigenvalues Row 122  Eigenvalues Row 123  Eigenvalues Row 124  Eigenvalues Row 125  Eigenvalues Row 126  Eigenvalues Row 127  Eigenvalues Row 128  Eigenvalues Row 129  Eigenvalues Row 130  Eigenvalues Row 131  Eigenvalues Row 132  Eigenvalues Row 133  Eigenvalues Row 134  Eigenvalues Row 135  Eigenvalues Row 136  Eigenvalues Row 137  Eigenvalues Row 138  Eigenvalues Row 139  Eigenvalues Row 140  Eigenvalues Row 141  Eigenvalues Row 142  Eigenvalues Row 143  Eigenvalues Row 144  Eigenvalues Row 145  Eigenvalues Row 146  Eigenvalues Row 147  Eigenvalues Row 148  Eigenvalues Row 149  Eigenvalues Row 150  Eigenvalues Row 151  Eigenvalues Row 152  Eigenvalues Row 153  Eigenvalues Row 154  Eigenvalues Row 155  Eigenvalues Row 156  Eigenvalues Row 157  Eigenvalues Row 158  Eigenvalues Row 159  Eigenvalues Row 160  Eigenvalues Row 161  Eigenvalues Row 162  Eigenvalues Row 163  Eigenvalues Row 164  Eigenvalues Row 165  Eigenvalues Row 166  Eigenvalues Row 167  Eigenvalues Row 168  Eigenvalues Row 169  Eigenvalues Row 170  Eigenvalues Row 171  Eigenvalues Row 172  Eigenvalues Row 173  Eigenvalues Row 174  Eigenvalues Row 175  Eigenvalues Row 176  Eigenvalues Row 177  Eigenvalues Row 178  Eigenvalues Row 179  Eigenvalues Row 180  Eigenvalues Row 181  Eigenvalues Row 182  Eigenvalues Row 183  Eigenvalues Row 184  Eigenvalues Row 185  Eigenvalues Row 186  Eigenvalues Row 187  Eigenvalues Row 188  Eigenvalues Row 189  Eigenvalues Row 190
  -0.116327                0.0       1.509903e-14       5.067640e-04           0.845202           0.845202           0.960855           0.974256           0.974256           1.059223            1.059223            1.096179            1.096179            1.118391            1.123443            1.283029            1.535255            1.535255            1.537233            1.716268            1.724790            1.755745            1.755745            1.788453            1.788453            1.979287            2.051415            2.051415            2.209647            2.423960            2.423960            2.559140            2.559140            2.563617            2.808575            2.811938            2.813183            2.813183            2.821442            2.821442            3.521394            3.521394            3.620926            3.623183            3.623530            3.623530            3.624042            3.625046            3.625046            3.625863            3.625863            3.625893            3.761373            3.761373            3.796010            4.516400            4.732422            4.732422            4.753404            4.776891            4.793458            4.793458            4.797881            4.797881            4.845652            4.862074            4.862074            4.879863            4.899452            4.910670            4.910670            4.950323            4.950323            4.951874            4.953538            5.024766            5.024766            5.030611            5.030611            5.031918            5.043212            5.063941            5.063941            5.673289            5.675039            5.675039            5.718717            5.718717            5.737747            5.737747            5.745149            5.752845            5.852551            5.854233            5.854233            5.899806            5.899806            5.900660            5.900660            5.944198             5.954038             5.955748             5.975604             5.975604             5.994826             5.996781             6.026815             6.026815             6.076981             6.076981             6.088387             6.088387             6.151858             6.180264             6.180264             6.254340             6.257223             6.257223             6.334761             6.340265             6.354838             6.354838             6.363361             6.363361             6.517562             6.583805             6.583805             6.795751             6.795751             6.804278             6.834372             6.922576             6.991323             6.991323             6.995521             6.995521             7.014011             7.016901             7.093817             7.093817             7.309155             7.309155             7.532356             7.532356             7.614475             9.800508            10.235878            10.235879            10.235879            10.295357            10.295357            10.801899            11.834382            11.834387            11.834387            11.837022            11.837022            11.838405            11.838405            11.839960            11.840038            11.847651            11.848634            11.848634            11.853775            11.854991            11.854991            11.858289            11.859797            11.859797            11.860224            11.860224            11.861000            11.861436            11.874108            11.874108            13.455215            13.455986            13.455986            13.461020            13.461020            13.467489            13.467551            13.468722            13.468722            13.470906            13.470906            13.471688            13.475459            13.475459            13.504028
  -0.119388                0.0       1.776357e-14       5.201771e-04           0.844888           0.844888           0.958199           0.971848           0.971848           1.058757            1.058757            1.095925            1.095925            1.118181            1.123307            1.283087            1.531924            1.531924            1.533972            1.719047            1.727450            1.758709            1.758709            1.791679            1.791679            1.976744            2.049619            2.049619            2.207068            2.428052            2.428052            2.554778            2.554778            2.559245            2.810854            2.814194            2.815425            2.815425            2.823675            2.823675            3.517029            3.517029            3.620933            3.623186            3.623541            3.623541            3.624049            3.625049            3.625049            3.625875            3.625875            3.625906            3.763248            3.763248            3.796830            4.519656            4.730705            4.730705            4.751361            4.776572            4.792616            4.792616            4.796669            4.796669            4.844487            4.861328            4.861328            4.878996            4.898290            4.909414            4.909414            4.949418            4.949418            4.950891            4.952577            5.027092            5.027092            5.032953            5.032953            5.034190            5.045432            5.065861            5.065861            5.672138            5.674012            5.674012            5.718665            5.718665            5.737757            5.737757            5.745130            5.753022            5.849778            5.851605            5.851605            5.896947            5.896947            5.897767            5.897767            5.941348             5.951111             5.953216             5.975197             5.975197             5.994077             5.995956             6.026866             6.026866             6.077105             6.077105             6.088993             6.088993             6.149871             6.178792             6.178792             6.259959             6.262960             6.262960             6.337764             6.343891             6.357930             6.357930             6.366244             6.366244             6.515728             6.583112             6.583112             6.792598             6.792598             6.801091             6.833583             6.920467             6.993594             6.993594             6.998055             6.998055             7.016575             7.019333             7.096041             7.096041             7.306271             7.306271             7.535010             7.535010             7.618483             9.801339            10.235888            10.235890            10.235890            10.295368            10.295368            10.802283            11.834282            11.834286            11.834286            11.836961            11.836961            11.838346            11.838346            11.839914            11.839985            11.847538            11.848517            11.848517            11.853653            11.854929            11.854929            11.858285            11.860019            11.860019            11.860408            11.860408            11.861206            11.861527            11.874417            11.874417            13.455026            13.455789            13.455789            13.460824            13.460824            13.467606            13.467690            13.468858            13.468858            13.471026            13.471026            13.471575            13.475600            13.475600            13.504465
  -0.122449                0.0       1.598721e-14       5.336087e-04           0.844561           0.844561           0.955539           0.969448           0.969448           1.058263            1.058263            1.095640            1.095640            1.117932            1.123137            1.283141            1.528586            1.528586            1.530705            1.721857            1.730145            1.761705            1.761705            1.794929            1.794929            1.974201            2.047793            2.047793            2.204490            2.432161            2.432161            2.550424            2.550424            2.554874            2.813132            2.816450            2.817667            2.817667            2.825908            2.825908            3.512663            3.512663            3.620941            3.623190            3.623553            3.623553            3.624055            3.625054            3.625054            3.625887            3.625887            3.625919            3.765114            3.765114            3.797561            4.522992            4.728970            4.728970            4.749311            4.776238            4.791757            4.791757            4.795442            4.795442            4.843304            4.860590            4.860590            4.878118            4.897129            4.908156            4.908156            4.948506            4.948506            4.949910            4.951613            5.029432            5.029432            5.035305            5.035305            5.036477            5.047666            5.067781            5.067781            5.670985            5.672983            5.672983            5.718595            5.718595            5.737755            5.737755            5.745091            5.753183            5.846997            5.848975            5.848975            5.894085            5.894085            5.894871            5.894871            5.938495             5.948180             5.950688             5.974789             5.974789             5.993318             5.995124             6.026883             6.026883             6.077193             6.077193             6.089575             6.089575             6.147868             6.177350             6.177350             6.265577             6.268709             6.268709             6.340805             6.347553             6.361062             6.361062             6.369164             6.369164             6.513894             6.582391             6.582391             6.789446             6.789446             6.797908             6.832777             6.918344             6.995872             6.995872             7.000624             7.000624             7.019161             7.021802             7.098228             7.098228             7.303466             7.303466             7.537679             7.537679             7.622485             9.802194            10.235899            10.235901            10.235901            10.295379            10.295379            10.802679            11.834181            11.834184            11.834184            11.836898            11.836898            11.838286            11.838286            11.839867            11.839930            11.847426            11.848400            11.848400            11.853531            11.854862            11.854862            11.858264            11.860244            11.860244            11.860600            11.860600            11.861416            11.861636            11.874728            11.874728            13.454836            13.455593            13.455593            13.460628            13.460628            13.467723            13.467829            13.468995            13.468995            13.471147            13.471147            13.471461            13.475741            13.475741            13.504909
  -0.125510                0.0       1.776357e-14       5.470598e-04           0.844220           0.844220           0.952873           0.967056           0.967056           1.057739            1.057739            1.095324            1.095324            1.117643            1.122933            1.283193            1.525241            1.525241            1.527433            1.724698            1.732874            1.764731            1.764731            1.798204            1.798204            1.971658            2.045939            2.045939            2.201912            2.436284            2.436284            2.546080            2.546080            2.550506            2.815410            2.818706            2.819908            2.819908            2.828141            2.828141            3.508296            3.508296            3.620949            3.623193            3.623565            3.623565            3.624062            3.625060            3.625060            3.625899            3.625899            3.625932            3.766971            3.766971            3.798206            4.526406            4.727220            4.727220            4.747255            4.775889            4.790879            4.790879            4.794203            4.794203            4.842103            4.859857            4.859857            4.877229            4.895967            4.906895            4.906895            4.947589            4.947589            4.948932            4.950646            5.031785            5.031785            5.037663            5.037663            5.038776            5.049913            5.069703            5.069703            5.669832            5.671953            5.671953            5.718507            5.718507            5.737741            5.737741            5.745031            5.753328            5.844208            5.846346            5.846346            5.891223            5.891223            5.891973            5.891973            5.935640             5.945247             5.948161             5.974382             5.974382             5.992548             5.994287             6.026869             6.026869             6.077248             6.077248             6.090126             6.090126             6.145849             6.175942             6.175942             6.271195             6.274468             6.274468             6.343881             6.351252             6.364235             6.364235             6.372119             6.372119             6.512060             6.581643             6.581643             6.786298             6.786298             6.794729             6.831956             6.916210             6.998159             6.998159             7.003226             7.003226             7.021770             7.024308             7.100371             7.100371             7.300744             7.300744             7.540363             7.540363             7.626481             9.803072            10.235910            10.235912            10.235912            10.295390            10.295390            10.803086            11.834081            11.834083            11.834083            11.836835            11.836835            11.838225            11.838225            11.839817            11.839874            11.847313            11.848284            11.848284            11.853409            11.854790            11.854790            11.858228            11.860472            11.860472            11.860799            11.860799            11.861628            11.861763            11.875040            11.875040            13.454646            13.455396            13.455396            13.460430            13.460430            13.467837            13.467969            13.469133            13.469133            13.471270            13.471270            13.471345            13.475883            13.475883            13.505358
  -0.128571                0.0       1.421085e-14       5.605316e-04           0.843864           0.843864           0.950204           0.964675           0.964675           1.057188            1.057188            1.094978            1.094978            1.117316            1.122694            1.283242            1.521890            1.521890            1.524157            1.727569            1.735637            1.767788            1.767788            1.801503            1.801503            1.969116            2.044058            2.044058            2.199335            2.440418            2.440418            2.541748            2.541748            2.546139            2.817687            2.820962            2.822148            2.822148            2.830373            2.830373            3.503928            3.503928            3.620957            3.623197            3.623577            3.623577            3.624069            3.625067            3.625067            3.625912            3.625912            3.625945            3.768820            3.768820            3.798766            4.529897            4.725454            4.725454            4.745194            4.775524            4.789982            4.789982            4.792954            4.792954            4.840886            4.859132            4.859132            4.876330            4.894806            4.905632            4.905632            4.946668            4.946668            4.947957            4.949676            5.034148            5.034148            5.040029            5.040029            5.041087            5.052172            5.071625            5.071625            5.668677            5.670922            5.670922            5.718401            5.718401            5.737714            5.737714            5.744949            5.753457            5.841412            5.843718            5.843718            5.888359            5.888359            5.889073            5.889073            5.932784             5.942315             5.945637             5.973974             5.973974             5.991769             5.993443             6.026824             6.026824             6.077271             6.077271             6.090644             6.090644             6.143816             6.174575             6.174575             6.276810             6.280234             6.280234             6.346990             6.354987             6.367447             6.367447             6.375109             6.375109             6.510229             6.580867             6.580867             6.783151             6.783151             6.791554             6.831119             6.914064             7.000455             7.000455             7.005859             7.005859             7.024401             7.026847             7.102465             7.102465             7.298114             7.298114             7.543061             7.543061             7.630469             9.803972            10.235921            10.235923            10.235923            10.295402            10.295402            10.803504            11.833980            11.833981            11.833981            11.836770            11.836770            11.838163            11.838163            11.839766            11.839817            11.847200            11.848168            11.848168            11.853287            11.854713            11.854713            11.858180            11.860701            11.860701            11.861004            11.861004            11.861844            11.861906            11.875353            11.875353            13.454456            13.455200            13.455200            13.460232            13.460232            13.467949            13.468109            13.469271            13.469271            13.471229            13.471394            13.471394            13.476026            13.476026            13.505813
  -0.131633                0.0       1.687539e-14       5.740251e-04           0.843493           0.843493           0.947531           0.962304           0.962304           1.056610            1.056610            1.094601            1.094601            1.116951            1.122422            1.283287            1.518532            1.518532            1.520876            1.730469            1.738433            1.770875            1.770875            1.804825            1.804825            1.966573            2.042152            2.042152            2.196759            2.444559            2.444559            2.537430            2.537430            2.541775            2.819964            2.823218            2.824386            2.824386            2.832606            2.832606            3.499559            3.499559            3.620965            3.623201            3.623589            3.623589            3.624075            3.625075            3.625075            3.625924            3.625924            3.625958            3.770659            3.770659            3.799240            4.533463            4.723672            4.723672            4.743126            4.775145            4.789063            4.789063            4.791697            4.791697            4.839652            4.858414            4.858414            4.875423            4.893645            4.904366            4.904366            4.945742            4.945742            4.946986            4.948704            5.036522            5.036522            5.042401            5.042401            5.043407            5.054441            5.073548            5.073548            5.667522            5.669890            5.669890            5.718276            5.718276            5.737673            5.737673            5.744846            5.753569            5.838609            5.841092            5.841092            5.885494            5.885494            5.886171            5.886171            5.929928             5.939382             5.943117             5.973566             5.973566             5.990980             5.992594             6.026748             6.026748             6.077261             6.077261             6.091125             6.091125             6.141769             6.173252             6.173252             6.282421             6.286005             6.286005             6.350130             6.358758             6.370697             6.370697             6.378134             6.378134             6.508399             6.580066             6.580066             6.780008             6.780008             6.788383             6.830267             6.911910             7.002761             7.002761             7.008521             7.008521             7.027054             7.029418             7.104502             7.104502             7.295580             7.295580             7.545773             7.545773             7.634449             9.804896            10.235933            10.235934            10.235934            10.295413            10.295413            10.803934            11.833880            11.833880            11.833880            11.836705            11.836705            11.838100            11.838100            11.839713            11.839758            11.847088            11.848051            11.848051            11.853165            11.854633            11.854633            11.858121            11.860933            11.860933            11.861214            11.861214            11.862062            11.862063            11.875668            11.875668            13.454265            13.455004            13.455004            13.460034            13.460034            13.468058            13.468251            13.469410            13.469410            13.471114            13.471520            13.471520            13.476170            13.476170            13.506274
  -0.134694                0.0       1.598721e-14       5.875414e-04           0.843106           0.843106           0.944854           0.959944           0.959944           1.056003            1.056003            1.094195            1.094195            1.116549            1.122117            1.283328            1.515167            1.515167            1.517592            1.733398            1.741261            1.773990            1.773990            1.808171            1.808171            1.964030            2.040221            2.040221            2.194184            2.448701            2.448701            2.533131            2.533131            2.537413            2.822241            2.825475            2.826624            2.826624            2.834838            2.834838            3.495190            3.495190            3.620973            3.623206            3.623601            3.623601            3.624082            3.625083            3.625083            3.625937            3.625937            3.625971            3.772490            3.772490            3.799632            4.537104            4.721876            4.721876            4.741054            4.774750            4.788118            4.788118            4.790437            4.790437            4.838402            4.857704            4.857704            4.874508            4.892485            4.903098            4.903098            4.944812            4.944812            4.946018            4.947729            5.038905            5.038905            5.044778            5.044778            5.045737            5.056721            5.075471            5.075471            5.666366            5.668857            5.668857            5.718132            5.718132            5.737619            5.737619            5.744721            5.753665            5.835800            5.838470            5.838470            5.882628            5.882628            5.883268            5.883268            5.927072             5.936450             5.940600             5.973157             5.973157             5.990182             5.991738             6.026643             6.026643             6.077221             6.077221             6.091563             6.091563             6.139709             6.171979             6.171979             6.288026             6.291779             6.291779             6.353298             6.362566             6.373985             6.373985             6.381191             6.381191             6.506572             6.579239             6.579239             6.776868             6.776868             6.785215             6.829400             6.909748             7.005078             7.005078             7.011212             7.011212             7.029729             7.032020             7.106475             7.106475             7.293152             7.293152             7.548500             7.548500             7.638422             9.805843            10.235944            10.235946            10.235946            10.295425            10.295425            10.804375            11.833779            11.833779            11.833780            11.836638            11.836638            11.838035            11.838035            11.839659            11.839698            11.846975            11.847935            11.847935            11.853044            11.854549            11.854549            11.858052            11.861167            11.861167            11.861430            11.861430            11.862231            11.862285            11.875984            11.875984            13.454075            13.454808            13.454808            13.459835            13.459835            13.468163            13.468392            13.469550            13.469550            13.471000            13.471647            13.471647            13.476314            13.476314            13.506741
  -0.137755                0.0       1.687539e-14       6.010816e-04           0.842701           0.842701           0.942173           0.957597           0.957597           1.055370            1.055370            1.093760            1.093760            1.116111            1.121779            1.283365            1.511797            1.511797            1.514304            1.736355            1.744120            1.777133            1.777133            1.811538            1.811538            1.961488            2.038267            2.038267            2.191609            2.452838            2.452838            2.528857            2.528857            2.533053            2.824517            2.827731            2.828860            2.828860            2.837069            2.837069            3.490821            3.490821            3.620981            3.623210            3.623613            3.623613            3.624089            3.625093            3.625093            3.625950            3.625950            3.625985            3.774312            3.774312            3.799941            4.540818            4.720067            4.720067            4.738976            4.774339            4.787143            4.787143            4.789178            4.789178            4.837138            4.857001            4.857001            4.873585            4.891325            4.901827            4.901827            4.943879            4.943879            4.945054            4.946753            5.041295            5.041295            5.047161            5.047161            5.048076            5.059009            5.077395            5.077395            5.665209            5.667824            5.667824            5.717968            5.717968            5.737551            5.737551            5.744574            5.753743            5.832986            5.835851            5.835851            5.879763            5.879763            5.880365            5.880365            5.924216             5.933519             5.938088             5.972749             5.972749             5.989375             5.990877             6.026510             6.026510             6.077151             6.077151             6.091956             6.091956             6.137637             6.170759             6.170759             6.293625             6.297556             6.297556             6.356491             6.366411             6.377310             6.377310             6.384280             6.384280             6.504748             6.578387             6.578387             6.773730             6.773730             6.782052             6.828518             6.907579             7.007404             7.007404             7.013929             7.013929             7.032426             7.034652             7.108378             7.108378             7.290836             7.290836             7.551240             7.551240             7.642386             9.806812            10.235956            10.235957            10.235957            10.295437            10.295437            10.804827            11.833678            11.833678            11.833680            11.836571            11.836571            11.837970            11.837970            11.839603            11.839637            11.846862            11.847819            11.847819            11.852922            11.854461            11.854461            11.857975            11.861403            11.861403            11.861651            11.861651            11.862411            11.862509            11.876301            11.876301            13.453884            13.454612            13.454612            13.459636            13.459636            13.468262            13.468535            13.469691            13.469691            13.470890            13.471775            13.471775            13.476459            13.476459            13.507213
  -0.140816                0.0       1.953993e-14       6.146467e-04           0.842280           0.842280           0.939489           0.955262           0.955262           1.054711            1.054711            1.093296            1.093296            1.115636            1.121408            1.283398            1.508420            1.508420            1.511013            1.739340            1.747009            1.780304            1.780304            1.814928            1.814928            1.958947            2.036291            2.036291            2.189036            2.456960            2.456960            2.524614            2.524614            2.528695            2.826792            2.829987            2.831095            2.831095            2.839301            2.839301            3.486451            3.486451            3.620990            3.623215            3.623626            3.623626            3.624096            3.625103            3.625103            3.625963            3.625963            3.625999            3.776125            3.776125            3.800169            4.544603            4.718243            4.718243            4.736893            4.773914            4.786129            4.786129            4.787930            4.787930            4.835860            4.856307            4.856307            4.872655            4.890165            4.900555            4.900555            4.942944            4.942944            4.944094            4.945774            5.043692            5.043692            5.049547            5.049547            5.050422            5.061306            5.079320            5.079320            5.664051            5.666789            5.666789            5.717783            5.717783            5.737468            5.737468            5.744403            5.753805            5.830167            5.833238            5.833238            5.876896            5.876896            5.877461            5.877461            5.921362             5.930588             5.935582             5.972340             5.972340             5.988560             5.990010             6.026350             6.026350             6.077052             6.077052             6.092299             6.092299             6.135555             6.169599             6.169599             6.299215             6.303333             6.303333             6.359709             6.370293             6.380672             6.380672             6.387401             6.387401             6.502929             6.577511             6.577511             6.770596             6.770596             6.778893             6.827622             6.905405             7.009740             7.009740             7.016672             7.016672             7.035145             7.037313             7.110204             7.110204             7.288640             7.288640             7.553994             7.553994             7.646341             9.807805            10.235967            10.235969            10.235969            10.295449            10.295449            10.805291            11.833578            11.833578            11.833580            11.836503            11.836503            11.837904            11.837904            11.839546            11.839575            11.846750            11.847703            11.847703            11.852801            11.854372            11.854372            11.857891            11.861641            11.861641            11.861876            11.861876            11.862599            11.862736            11.876620            11.876620            13.453694            13.454416            13.454416            13.459437            13.459437            13.468353            13.468678            13.469832            13.469832            13.470786            13.471905            13.471905            13.476605            13.476605            13.507690
  -0.143878                0.0       1.776357e-14       6.282378e-04           0.841840           0.841840           0.936801           0.952942           0.952942           1.054025            1.054025            1.092803            1.092803            1.115127            1.121005            1.283426            1.505039            1.505039            1.507720            1.742352            1.749927            1.783502            1.783502            1.818339            1.818339            1.956406            2.034294            2.034294            2.186463            2.461055            2.461055            2.520416            2.520416            2.524340            2.829066            2.832242            2.833328            2.833328            2.841532            2.841532            3.482082            3.482082            3.620998            3.623219            3.623638            3.623638            3.624102            3.625114            3.625114            3.625976            3.625976            3.626013            3.777929            3.777929            3.800317            4.548458            4.716406            4.716406            4.734805            4.773474            4.785068            4.785068            4.786701            4.786701            4.834568            4.855620            4.855620            4.871720            4.889007            4.899280            4.899280            4.942005            4.942005            4.943137            4.944793            5.046096            5.046096            5.051938            5.051938            5.052774            5.063611            5.081245            5.081245            5.662892            5.665755            5.665755            5.717577            5.717577            5.737371            5.737371            5.744210            5.753848            5.827342            5.830631            5.830631            5.874030            5.874030            5.874557            5.874557            5.918510             5.927659             5.933081             5.971931             5.971931             5.987738             5.989137             6.026164             6.026164             6.076925             6.076925             6.092587             6.092587             6.133462             6.168501             6.168501             6.304796             6.309109             6.309109             6.362948             6.374212             6.384070             6.384070             6.390553             6.390553             6.501115             6.576611             6.576611             6.767465             6.767465             6.775738             6.826711             6.903225             7.012085             7.012085             7.019441             7.019441             7.037885             7.040002             7.111944             7.111944             7.286574             7.286574             7.556762             7.556762             7.650287             9.808821            10.235979            10.235981            10.235981            10.295461            10.295461            10.805768            11.833477            11.833477            11.833480            11.836434            11.836434            11.837836            11.837836            11.839488            11.839511            11.846638            11.847588            11.847588            11.852680            11.854280            11.854280            11.857802            11.861880            11.861880            11.862105            11.862105            11.862796            11.862966            11.876940            11.876940            13.453503            13.454221            13.454221            13.459238            13.459238            13.468433            13.468822            13.469974            13.469974            13.470690            13.472036            13.472036            13.476751            13.476751            13.508172
  -0.146939                0.0       1.776357e-14       6.418560e-04           0.841381           0.841381           0.934111           0.950637           0.950637           1.053313            1.053313            1.092282            1.092282            1.114583            1.120570            1.283450            1.501651            1.501651            1.504424            1.745391            1.752873            1.786726            1.786726            1.821772            1.821772            1.953866            2.032277            2.032277            2.183892            2.465099            2.465099            2.516285            2.516285            2.519987            2.831340            2.834498            2.835560            2.835560            2.843763            2.843763            3.477712            3.477712            3.621006            3.623224            3.623651            3.623651            3.624109            3.625126            3.625126            3.625990            3.625990            3.626027            3.779724            3.779724            3.800386            4.552382            4.714557            4.714557            4.732711            4.773019            4.783949            4.783949            4.785503            4.785503            4.833263            4.854941            4.854941            4.870779            4.887849            4.898004            4.898004            4.941065            4.941065            4.942185            4.943811            5.048505            5.048505            5.054332            5.054332            5.055133            5.065923            5.083171            5.083171            5.661732            5.664720            5.664720            5.717349            5.717349            5.737260            5.737260            5.743993            5.753875            5.824513            5.828030            5.828030            5.871162            5.871162            5.871655            5.871655            5.915660             5.924731             5.930588             5.971522             5.971522             5.986908             5.988260             6.025952             6.025952             6.076771             6.076771             6.092817             6.092817             6.131359             6.167470             6.167470             6.310366             6.314883             6.314883             6.366206             6.378168             6.387503             6.387503             6.393734             6.393734             6.499307             6.575689             6.575689             6.764338             6.764338             6.772587             6.825786             6.901041             7.014437             7.014437             7.022234             7.022234             7.040647             7.042718             7.113591             7.113591             7.284644             7.284644             7.559544             7.559544             7.654223             9.809860            10.235991            10.235993            10.235993            10.295474            10.295474            10.806255            11.833377            11.833377            11.833381            11.836364            11.836364            11.837768            11.837768            11.839428            11.839446            11.846526            11.847472            11.847472            11.852559            11.854185            11.854185            11.857708            11.862122            11.862122            11.862339            11.862339            11.863001            11.863198            11.877262            11.877262            13.453313            13.454026            13.454026            13.459038            13.459038            13.468501            13.468966            13.470116            13.470116            13.470605            13.472168            13.472168            13.476898            13.476898            13.508659
  -0.150000                0.0       1.332268e-14       6.555024e-04           0.840902           0.840902           0.931417           0.948347           0.948347           1.052576            1.052576            1.091733            1.091733            1.114004            1.120103            1.283468            1.498259            1.498259            1.501126            1.748455            1.755846            1.789976            1.789976            1.825225            1.825225            1.951328            2.030241            2.030241            2.181322            2.469055            2.469055            2.512256            2.512256            2.515636            2.833614            2.836753            2.837791            2.837791            2.845994            2.845994            3.473343            3.473343            3.621015            3.623229            3.623664            3.623664            3.624116            3.625138            3.625138            3.626004            3.626004            3.626042            3.781510            3.781510            3.800378            4.556373            4.712696            4.712696            4.730613            4.772549            4.782767            4.782767            4.784341            4.784341            4.831946            4.854270            4.854270            4.869833            4.886693            4.896726            4.896726            4.940123            4.940123            4.941237            4.942827            5.050918            5.050918            5.056729            5.056729            5.057496            5.068241            5.085097            5.085097            5.660571            5.663685            5.663685            5.717098            5.717098            5.737133            5.737133            5.743752            5.753883            5.821681            5.825439            5.825439            5.868293            5.868293            5.868755            5.868755            5.912813             5.921805             5.928101             5.971113             5.971113             5.986071             5.987378             6.025716             6.025716             6.076590             6.076590             6.092984             6.092984             6.129247             6.166510             6.166510             6.315923             6.320653             6.320653             6.369481             6.382163             6.390972             6.390972             6.396944             6.396944             6.497507             6.574744             6.574744             6.761214             6.761214             6.769441             6.824847             6.898854             7.016795             7.016795             7.025051             7.025051             7.043431             7.045460             7.115138             7.115138             7.282861             7.282861             7.562339             7.562339             7.658149             9.810922            10.236004            10.236005            10.236005            10.295486            10.295486            10.806755            11.833277            11.833277            11.833281            11.836293            11.836293            11.837699            11.837699            11.839367            11.839381            11.846413            11.847357            11.847357            11.852438            11.854089            11.854089            11.857610            11.862366            11.862366            11.862575            11.862575            11.863211            11.863433            11.877584            11.877584            13.453122            13.453831            13.453831            13.458838            13.458838            13.468552            13.469111            13.470260            13.470260            13.470536            13.472301            13.472301            13.477046            13.477046            13.509151
